Date,Close_pred,Label,Open,High,Low,Volume,Close,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2019-12-31,302.40585,-1,313.6266970947596,315.1922436317082,313.2548764329487,57077300,314.92803955078125,0,0,1,0,-22.0,314.92803955078125,6928.4168701171875,1,0.0,0.0,0.0,10000.0,0.0
2020-01-02,301.7241,-1,316.57185710033644,317.8927878291474,315.5836001344318,59151200,317.8731994628906,0,0,0,0,-22.0,314.92803955078125,6928.4168701171875,2,0.0,0.0,0.0,9935.206481933594,-0.00647935180664061
2020-01-03,299.84137,1,314.2431384552949,316.66973711907895,314.1844330720057,77709700,315.4662170410156,0,1,0,0,-22.0,314.92803955078125,6928.4168701171875,3,-11.83990478515625,-0.0,-11.83990478515625,9988.160095214844,0.005329895596789314
2020-01-06,301.75677,1,313.5875568291973,316.75779684492403,313.46035187796866,55653900,316.66973876953125,1,0,0,0,22.0,316.66973876953125,6966.7342529296875,1,0.0,0.0,-11.83990478515625,9988.160095214844,0.0
2020-01-07,305.73343,-1,316.0630601206048,316.5718799149192,315.2998602894499,40496400,315.7793273925781,0,0,0,1,22.0,316.66973876953125,6966.7342529296875,2,-19.58905029296875,-0.0,-31.428955078125,9968.571044921875,-0.001961227103513652
2020-01-08,303.344,0,315.98482220578967,318.7636533543287,315.7206479633989,68296000,317.4623107910156,0,0,0,0,0.0,317.4623107910156,0.0,0,0.0,0.0,-31.428955078125,9968.571044921875,0.0
2020-01-09,301.07068,1,319.1354309465891,319.69316190996534,318.50920042062666,48473300,319.6148681640625,1,0,0,0,21.0,319.6148681640625,6711.9122314453125,1,0.0,0.0,-31.428955078125,9968.571044921875,0.0
2020-01-10,303.09036,0,320.24111743328865,320.4074393975154,318.19613364153406,53029300,318.69512939453125,0,0,0,0,21.0,319.6148681640625,6711.9122314453125,2,0.0,0.0,-31.428955078125,9949.256530761719,-0.001937540904620949
2020-01-13,304.57922,0,319.3604718341886,320.8966356603937,318.90059314651467,47086800,320.8868713378906,0,0,0,0,21.0,319.6148681640625,6711.9122314453125,3,0.0,0.0,-31.428955078125,9995.283111572266,0.004626132683204887
2020-01-14,302.61667,1,320.4172330679785,321.5424593817874,319.80079669024127,62832800,320.3976745605469,0,0,0,0,21.0,319.6148681640625,6711.9122314453125,4,0.0,0.0,-31.428955078125,9985.009979248047,-0.0010277980332867864
2020-01-15,302.2185,1,320.2997989446232,321.9338150753419,320.2117408771277,72056600,321.1217041015625,0,0,0,0,21.0,319.6148681640625,6711.9122314453125,5,0.0,0.0,-31.428955078125,10000.214599609375,0.0015227446334984407
2020-01-16,303.00888,1,322.5992123655369,323.7929382324219,322.35459665396473,54050300,323.7929382324219,0,0,0,0,21.0,319.6148681640625,6711.9122314453125,6,0.0,0.0,-31.428955078125,10056.310516357422,0.005609471295769719
2020-01-17,303.3447,1,324.5561655177317,325.02580861308275,323.72446605595565,95846000,324.80078125,0,0,0,0,21.0,319.6148681640625,6711.9122314453125,7,0.0,0.0,-31.428955078125,10077.475219726562,0.0021046191179872054
2020-01-21,305.81668,1,323.7733851951372,325.02581658063986,323.6951212974332,77742400,324.1647644042969,0,0,0,0,21.0,319.6148681640625,6711.9122314453125,8,0.0,0.0,-31.428955078125,10064.118865966797,-0.001325367065514671
2020-01-22,307.14722,1,325.0844679612644,325.7791980419477,324.0375354692658,48914900,324.203857421875,0,0,0,0,21.0,319.6148681640625,6711.9122314453125,9,0.0,0.0,-31.428955078125,10064.939819335938,8.157230454797215e-05
2020-01-23,309.28232,-1,323.50919313445706,325.0160343600876,322.3154672030413,51963000,324.5757141113281,0,0,0,1,21.0,319.6148681640625,6711.9122314453125,10,104.17776489257812,0.02,72.74880981445312,10072.748809814453,0.0007758606229828491
2020-01-24,308.37823,0,325.28018065448333,325.3682387246082,320.3095728317876,87578400,321.689208984375,0,0,0,0,0.0,321.689208984375,0.0,0,0.0,0.0,72.74880981445312,10072.748809814453,0.0
2020-01-27,307.4223,0,316.072866607967,318.1178504677124,315.71084011580734,84062500,316.5327453613281,0,0,0,0,0.0,316.5327453613281,0.0,0,0.0,0.0,72.74880981445312,10072.748809814453,0.0
2020-01-28,308.3836,0,318.05912773000364,320.7890474088997,316.6305803474187,63834000,319.8497314453125,0,0,0,0,0.0,319.8497314453125,0.0,0,0.0,0.0,72.74880981445312,10072.748809814453,0.0
2020-01-29,307.17596,1,321.30761431185687,321.55223000825606,319.3702472466624,53888900,319.58551025390625,1,0,0,0,22.0,319.58551025390625,7030.8812255859375,1,0.0,0.0,72.74880981445312,10072.748809814453,0.0
2020-01-30,307.07953,1,317.374207235026,320.8477683950392,316.5718903626886,75491800,320.6227111816406,0,0,0,0,22.0,319.58551025390625,7030.8812255859375,2,0.0,0.0,72.74880981445312,10095.56723022461,0.002265361803515109
2020-01-31,307.51282,1,319.9573614252248,320.1237132531904,313.82240992375813,113845600,314.8008728027344,0,0,0,0,22.0,319.58551025390625,7030.8812255859375,3,0.0,0.0,72.74880981445312,9967.486785888672,-0.012686800198059567
2020-02-03,309.69583,-1,316.3859985805052,319.1354770614175,316.2587936202684,69242300,317.139404296875,0,0,0,1,22.0,319.58551025390625,7030.8812255859375,4,-53.8143310546875,-0.01,18.934478759765625,10018.934478759766,0.005161551148874288
2020-02-04,308.30322,-1,321.00429282458623,322.9025130150292,320.6618248780047,62573200,321.97296142578125,0,0,1,0,-21.0,321.97296142578125,6761.432189941406,1,0.0,0.0,18.934478759765625,10018.934478759766,0.0
2020-02-05,303.804,1,325.1138420905681,325.9161887981673,323.548325410776,65951100,325.6911315917969,0,1,0,0,-21.0,321.97296142578125,6761.432189941406,2,-78.08157348632812,-0.01,-59.1470947265625,9940.852905273438,-0.0077934009501571255
2020-02-06,306.99933,0,326.7185182595535,326.9924866500871,325.6324090204389,50359700,326.7870178222656,0,0,0,0,0.0,326.7870178222656,0.0,0,0.0,0.0,-59.1470947265625,9940.852905273438,0.0
2020-02-07,307.80783,1,325.65199127014336,326.79677600681714,324.4582654780309,64139400,325.0453491210937,1,0,0,0,21.0,325.0453491210937,6825.952331542968,1,0.0,0.0,-59.1470947265625,9940.852905273438,0.0
2020-02-10,306.63022,1,324.09627527606546,327.5404539147904,324.0571283993988,42070000,327.4719543457031,0,0,0,0,21.0,325.0453491210937,6825.952331542968,2,0.0,0.0,-59.1470947265625,9991.811614990236,0.005126190901564076
2020-02-11,305.0598,1,328.9200698069085,329.76153351105927,327.47193406311146,54864500,328.0394592285156,0,0,0,0,21.0,325.0453491210937,6825.952331542968,3,0.0,0.0,-59.1470947265625,10003.729217529299,0.0011927369128119647
2020-02-12,305.7823,1,329.57563473228925,330.3779814506285,329.1842555571023,43992700,330.1529541015625,0,0,0,0,21.0,325.0453491210937,6825.952331542968,4,0.0,0.0,-59.1470947265625,10048.112609863283,0.004436684697163962
2020-02-13,312.97012,1,328.62652231937847,330.8378579415954,328.33299540506505,54501900,329.8006896972656,0,0,0,0,21.0,325.0453491210937,6825.952331542968,5,0.0,0.0,-59.1470947265625,10040.715057373049,-0.0007362131354869961
2020-02-14,313.0071,0,330.24101296981706,330.45627599573453,328.9592289983182,64582200,330.3290710449219,0,0,0,0,21.0,325.0453491210937,6825.952331542968,6,0.0,0.0,-59.1470947265625,10051.81106567383,0.0011051014033740536
2020-02-18,314.296,0,329.2625201967569,330.3975406066688,327.99050066446813,57226200,329.477783203125,0,0,0,0,21.0,325.0453491210937,6825.952331542968,7,0.0,0.0,-59.1470947265625,10033.934020996096,-0.0017784899219587258
2020-02-19,316.68552,0,330.51492752141496,331.7771229192254,330.2116064698191,48814700,331.0530700683594,0,0,0,0,21.0,325.0453491210937,6825.952331542968,8,0.0,0.0,-59.1470947265625,10067.015045166017,0.0032969146598631482
2020-02-20,316.23032,0,330.466048905127,331.34668939968907,326.4934919366085,74163400,329.6930847167969,0,0,0,0,21.0,325.0453491210937,6825.952331542968,9,0.0,0.0,-59.1470947265625,10038.455352783205,-0.002836957355748293
2020-02-21,316.20807,1,328.2449526749609,328.5776264801729,325.4171805401815,113788200,326.2978210449219,0,0,0,0,21.0,325.0453491210937,6825.952331542968,10,0.0,0.0,-59.1470947265625,9967.15481567383,-0.007102739874178643
2020-02-24,316.6033,0,316.18047706202793,326.376042507848,314.3213738917772,161088400,315.4759826660156,0,0,0,0,21.0,325.0453491210937,6825.952331542968,11,0.0,0.0,-59.1470947265625,9739.896209716799,-0.022800750079617127
2020-02-25,318.26022,-1,316.9632349700618,317.6187883101165,304.97706592912783,218913200,305.9163818359375,0,0,0,1,21.0,325.0453491210937,6825.952331542968,12,-401.70831298828006,-0.06,-460.85540771484256,9539.144592285158,-0.02061126865308538
2020-02-26,318.13895,-1,307.41347218228333,311.2588242806889,304.00844034077795,194773800,304.79119873046875,0,0,1,0,-21.0,304.79119873046875,6400.615173339844,1,0.0,0.0,-460.85540771484256,9539.144592285158,0.0
2020-02-27,317.27457,-1,298.8812707267696,304.84990042185666,291.1025085449219,284353500,291.1025085449219,0,0,0,0,-21.0,304.79119873046875,6400.615173339844,2,0.0,0.0,-460.85540771484256,9826.607086181642,0.030135038956110582
2020-02-28,317.30402,-1,282.48221825802773,291.4742936500561,279.39027227107704,385764000,289.87939453125,0,0,0,0,-21.0,304.79119873046875,6400.615173339844,3,0.0,0.0,-460.85540771484256,9852.292480468752,0.0026138619425648546
2020-03-02,315.1621,-1,291.7873650549436,302.50154399180326,288.11812978345915,238703600,302.4330444335937,0,0,0,0,-21.0,304.79119873046875,6400.615173339844,4,0.0,0.0,-460.85540771484256,9588.665832519535,-0.026757899085094405
2020-03-03,310.86035,-1,302.8342573445884,307.08078260424384,291.16120250744274,300139100,293.773681640625,0,0,0,0,-21.0,304.79119873046875,6400.615173339844,5,0.0,0.0,-460.85540771484256,9770.512451171877,0.018964746694541956
2020-03-04,308.04556,1,299.5270269853695,306.35670806601803,296.7971074177035,176613400,306.1218566894531,0,1,0,0,-21.0,304.79119873046875,6400.615173339844,6,-27.943817138671875,-0.0,-488.79922485351443,9511.200775146486,-0.02654023290193841
2020-03-05,308.0071,1,298.4116072804,301.8264330319783,293.54864577790977,186366800,295.94586181640625,1,0,0,0,22.0,295.94586181640625,6510.8089599609375,1,0.0,0.0,-488.79922485351443,9511.200775146486,0.0
2020-03-06,313.9833,1,286.83638574844537,292.34513651069943,283.979290876077,228667200,291.0535583496094,0,0,0,0,22.0,295.94586181640625,6510.8089599609375,2,0.0,0.0,-488.79922485351443,9403.570098876955,-0.011316202739698134
