Date,Open,High,Low,Close,Volume,Label,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2020-01-02,316.57185710033644,317.8927878291474,315.5836001344318,317.8731994628906,59151200,-1,0,0,1,0,-22.0,317.8731994628906,6993.210388183594,1,0.0,0.0,0.0,10000.0,0.0
2020-01-03,314.2431384552949,316.66973711907895,314.1844330720057,315.4662170410156,77709700,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,2,0.0,0.0,0.0,10052.95361328125,0.005295361328125026
2020-01-06,313.5875568291973,316.75779684492403,313.46035187796866,316.66973876953125,55653900,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,3,0.0,0.0,0.0,10026.476135253906,-0.0026338008754326347
2020-01-07,316.0630601206048,316.5718799149192,315.2998602894499,315.7793273925781,40496400,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,4,0.0,0.0,0.0,10046.065185546875,0.0019537323012310814
2020-01-08,315.98482220578967,318.7636533543287,315.7206479633989,317.4623107910156,68296000,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,5,0.0,0.0,0.0,10009.03955078125,-0.0036855857573862005
2020-01-09,319.1354309465891,319.69316190996534,318.50920042062666,319.6148681640625,48473300,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,6,0.0,0.0,0.0,9961.683288574219,-0.004731349293482845
2020-01-10,320.24111743328865,320.4074393975154,318.19613364153406,318.69512939453125,53029300,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,7,0.0,0.0,0.0,9981.917541503906,0.0020312082148701283
2020-01-13,319.3604718341886,320.8966356603937,318.90059314651467,320.8868713378906,47086800,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,8,0.0,0.0,0.0,9933.69921875,-0.004830567128351726
2020-01-14,320.4172330679785,321.5424593817874,319.80079669024127,320.3976745605469,62832800,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,9,0.0,0.0,0.0,9944.461547851562,0.0010834160431643092
2020-01-15,320.2997989446232,321.9338150753419,320.2117408771277,321.1217041015625,72056600,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,10,0.0,0.0,0.0,9928.532897949219,-0.0016017609224689977
2020-01-16,322.5992123655369,323.7929382324219,322.35459665396473,323.7929382324219,54050300,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,11,0.0,0.0,0.0,9869.765747070312,-0.00591901658411631
2020-01-17,324.5561655177317,325.02580861308275,323.72446605595565,324.80078125,95846000,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,12,0.0,0.0,0.0,9847.593200683594,-0.0022465119188163074
2020-01-21,323.7733851951372,325.02581658063986,323.6951212974332,324.1647644042969,77742400,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,13,0.0,0.0,0.0,9861.585571289062,0.0014208924272478551
2020-01-22,325.0844679612644,325.7791980419477,324.0375354692658,324.203857421875,48914900,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,14,0.0,0.0,0.0,9860.725524902344,-8.721177547987846e-05
2020-01-23,323.50919313445706,325.0160343600876,322.3154672030413,324.5757141113281,51963000,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,15,0.0,0.0,0.0,9852.544677734375,-0.0008296394770657134
2020-01-24,325.28018065448333,325.3682387246082,320.3095728317876,321.689208984375,87578400,-1,0,0,0,0,-22.0,317.8731994628906,6993.210388183594,16,0.0,0.0,0.0,9916.047790527344,0.006445351416317635
