Date,Open,High,Low,Close,Volume,Label,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2020-02-12,329.57563473228925,330.3779814506285,329.1842555571023,330.1529541015625,43992700,1,0,0,0,0,21.0,321.97296142578125,6761.432189941406,7,0.0,0.0,106.33758544921875,10278.117431640625,0.0043369694935897485
2020-02-13,328.62652231937847,330.8378579415954,328.33299540506505,329.8006896972656,54501900,1,0,0,0,0,21.0,321.97296142578125,6761.432189941406,8,0.0,0.0,106.33758544921875,10270.71987915039,-0.0007197380784405016
2020-02-14,330.24101296981706,330.45627599573453,328.9592289983182,330.3290710449219,64582200,1,0,0,0,0,21.0,321.97296142578125,6761.432189941406,9,0.0,0.0,106.33758544921875,10281.815887451172,0.001080353512834753
2020-02-18,329.2625201967569,330.3975406066688,327.99050066446813,329.477783203125,57226200,1,0,0,0,0,21.0,321.97296142578125,6761.432189941406,10,0.0,0.0,106.33758544921875,10263.938842773438,-0.0017387049985551073
2020-02-19,330.51492752141496,331.7771229192254,330.2116064698191,331.0530700683594,48814700,1,0,0,0,0,21.0,321.97296142578125,6761.432189941406,11,0.0,0.0,106.33758544921875,10297.01986694336,0.0032230340297880744
2020-02-20,330.466048905127,331.34668939968907,326.4934919366085,329.6930847167969,74163400,-1,0,0,0,1,21.0,321.97296142578125,6761.432189941406,12,162.12258911132812,0.02,268.4601745605469,10268.460174560547,-0.0027735881596672174
2020-02-21,328.2449526749609,328.5776264801729,325.4171805401815,326.2978210449219,113788200,-1,0,0,1,0,-22.0,326.2978210449219,7178.552062988281,1,0.0,0.0,268.4601745605469,10268.460174560547,0.0
2020-02-24,316.18047706202793,326.376042507848,314.3213738917772,315.4759826660156,161088400,-1,0,0,0,0,-22.0,326.2978210449219,7178.552062988281,2,0.0,0.0,268.4601745605469,10506.540618896484,0.023185603322080084
2020-02-25,316.9632349700618,317.6187883101165,304.97706592912783,305.9163818359375,218913200,-1,0,0,0,0,-22.0,326.2978210449219,7178.552062988281,3,0.0,0.0,268.4601745605469,10716.851837158203,0.020017170816763796
2020-02-26,307.41347218228333,311.2588242806889,304.00844034077795,304.79119873046875,194773800,-1,0,0,0,0,-22.0,326.2978210449219,7178.552062988281,4,0.0,0.0,268.4601745605469,10741.605865478516,0.002309822762920355
2020-02-27,298.8812707267696,304.84990042185666,291.1025085449219,291.1025085449219,284353500,-1,0,0,0,0,-22.0,326.2978210449219,7178.552062988281,5,0.0,0.0,268.4601745605469,11042.757049560547,0.02803595550362492
2020-02-28,282.48221825802773,291.4742936500561,279.39027227107704,289.87939453125,385764000,-1,0,0,0,0,-22.0,326.2978210449219,7178.552062988281,6,0.0,0.0,268.4601745605469,11069.665557861328,0.0024367563444540608
2020-03-02,291.7873650549436,302.50154399180326,288.11812978345915,302.4330444335937,238703600,-1,0,0,0,0,-22.0,326.2978210449219,7178.552062988281,7,0.0,0.0,268.4601745605469,10793.485260009767,-0.02494929014864644
2020-03-03,302.8342573445884,307.08078260424384,291.16120250744274,293.773681640625,300139100,-1,0,0,0,0,-22.0,326.2978210449219,7178.552062988281,8,0.0,0.0,268.4601745605469,10983.991241455078,0.017650089554589243
2020-03-04,299.5270269853695,306.35670806601803,296.7971074177035,306.1218566894531,176613400,1,0,1,0,0,-22.0,326.2978210449219,7178.552062988281,9,443.8712158203125,0.06,712.3313903808594,10712.33139038086,-0.024732344109028137
2020-03-05,298.4116072804,301.8264330319783,293.54864577790977,295.94586181640625,186366800,1,1,0,0,0,25.0,295.94586181640625,7398.646545410156,1,0.0,0.0,712.3313903808594,10712.33139038086,0.0
2020-03-06,286.83638574844537,292.34513651069943,283.979290876077,291.0535583496094,228667200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,2,0.0,0.0,712.3313903808594,10590.023803710938,-0.011417457340775372
2020-03-09,269.37081563161934,278.0693648615871,267.5606832139698,268.3238830566406,309417300,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,3,0.0,0.0,712.3313903808594,10021.781921386719,-0.05365822521806762
2020-03-10,278.509693906862,282.30610487234964,267.60960287894954,282.2082824707031,276444100,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,4,0.0,0.0,712.3313903808594,10368.891906738281,0.03463555564014231
2020-03-11,274.65456169525754,275.8678461965688,265.0460483707613,268.4510803222656,255316300,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,5,0.0,0.0,712.3313903808594,10024.961853027344,-0.033169412585681624
2020-03-12,250.4864897509781,260.91690732150295,242.34567166759533,242.76641845703125,392220700,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,6,0.0,0.0,712.3313903808594,9382.845306396484,-0.06405176957725311
2020-03-13,257.42375866566266,265.6330753866485,243.16756430852428,263.51959228515625,329566100,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,7,0.0,0.0,712.3313903808594,9901.67465209961,0.05529552377352198
2020-03-16,235.98566865503963,251.3671062202717,232.2479482420981,234.684326171875,297240000,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,8,0.0,0.0,712.3313903808594,9180.792999267578,-0.0728040132765998
2020-03-17,239.76252655868984,250.65283762184524,231.9641914981985,247.3554077148437,262070500,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,9,0.0,0.0,712.3313903808594,9497.570037841795,0.034504322077568705
2020-03-18,231.1618344783783,243.0207987330156,223.1090898852476,234.83106994628903,327597100,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,10,0.0,0.0,712.3313903808594,9184.46159362793,-0.03296721613700415
2020-03-19,234.0972203955789,242.05212758416369,227.21862823834712,235.330078125,289322000,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,11,0.0,0.0,712.3313903808594,9196.936798095703,0.0013582945870695973
2020-03-20,238.7020241673674,240.61140656123249,224.89346801126297,225.1887359619141,347158800,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,12,0.0,0.0,712.3313903808594,8943.403244018555,-0.027567173684355906
2020-03-23,224.58836054277413,226.0548334836689,214.81508310580784,219.4310607910156,326025200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,13,0.0,0.0,712.3313903808594,8799.461364746094,-0.016094754462595784
2020-03-24,230.7200345942788,240.2472583080482,230.10982515821053,239.312240600586,235494500,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,14,0.0,0.0,712.3313903808594,9296.490859985353,0.056484081767839145
2020-03-25,241.00509671537955,252.30391328426765,235.96591289128745,242.8947906494141,299430300,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,15,0.0,0.0,712.3313903808594,9386.054611206055,0.009634146106269892
2020-03-26,245.58170552020323,258.6520844333317,245.11912256332408,257.0773620605469,257632800,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,16,0.0,0.0,712.3313903808594,9740.618896484375,0.03777564695340718
2020-03-27,249.27250903503952,256.6934945952551,247.08754727482176,249.42013549804688,224341200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,17,0.0,0.0,712.3313903808594,9549.188232421875,-0.019652823511203343
2020-03-30,251.6641481662541,258.2879207988227,249.52840023028327,257.5202331542969,171369500,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,18,0.0,0.0,712.3313903808594,9751.690673828125,0.021206246696311215
2020-03-31,256.4474544948225,259.1737234470435,252.17595839489405,253.6818084716797,194881100,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,19,0.0,0.0,712.3313903808594,9655.730056762695,-0.009840408219978891
2020-04-01,244.0660106281408,253.5932344370932,240.0504053881313,242.264892578125,189554600,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,20,0.0,0.0,712.3313903808594,9370.307159423828,-0.02955994996348954
2020-04-02,241.3200578478449,248.6918301821232,240.72952191176387,247.85525512695312,177660400,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,21,0.0,0.0,712.3313903808594,9510.066223144531,0.014915099509853924
2020-04-03,246.8021337725787,249.32174072606347,241.34958075752405,244.272705078125,135561200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,22,0.0,0.0,712.3313903808594,9420.502471923828,-0.009417784179329147
2020-04-06,253.7703764747152,262.78580313798983,244.2530048074148,260.6795654296875,188061200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,23,0.0,0.0,712.3313903808594,9830.67398071289,0.04354030053189928
2020-04-07,269.88201622339704,270.68908101634554,260.7091406531663,260.9453430175781,201427200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,24,0.0,0.0,712.3313903808594,9837.318420410156,0.0006758885210007559
2020-04-08,263.7306328934175,271.64374160232046,261.0634147102011,269.704833984375,153774500,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,25,0.0,0.0,712.3313903808594,10056.305694580078,0.022260870779131636
2020-04-09,273.1987815834466,276.7616702662059,271.1220993473671,273.8090209960937,190282700,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,26,0.0,0.0,712.3313903808594,10158.910369873045,0.01020301872369167
2020-04-13,272.7657637203031,273.1299190041961,267.1261926002893,271.3091125488281,114839100,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,27,0.0,0.0,712.3313903808594,10096.412658691406,-0.0061520093106619544
2020-04-14,276.5451754464316,280.4032874802052,271.16150974736115,279.3108215332031,134143400,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,28,0.0,0.0,712.3313903808594,10296.455383300781,0.019813247672396894
2020-04-15,273.188973030161,279.4584271439079,271.11226065793926,273.3759765625,121775000,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,29,0.0,0.0,712.3313903808594,10148.084259033203,-0.014409922516462559
2020-04-16,274.74402302814576,275.61013833201343,271.40754479609086,274.69482421875,131798300,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,30,0.0,0.0,712.3313903808594,10181.055450439453,0.0032490064690684495
2020-04-17,280.8756615021714,282.76534003863526,277.94268602124254,282.11578369140625,146684800,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,31,0.0,0.0,712.3313903808594,10366.57943725586,0.01822247091370066
2020-04-20,278.1493977831439,282.26344539015304,276.9093054749138,277.1455078125,100109300,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,32,0.0,0.0,712.3313903808594,10242.322540283203,-0.01198629670709861
2020-04-21,272.3622298646156,273.65155101523493,267.7265487449145,268.73046875,126385700,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,33,0.0,0.0,712.3313903808594,10031.946563720703,-0.02053987030139781
2020-04-22,273.95666186239504,276.5648295143354,272.5393877353212,274.69482421875,93524600,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,34,0.0,0.0,712.3313903808594,10181.055450439453,0.01486340519974294
2020-04-23,276.0628586429568,279.45841736300343,274.350331655056,274.67510986328125,104709700,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,35,0.0,0.0,712.3313903808594,10180.562591552734,-4.840940992001386e-05
2020-04-24,276.2991182387475,279.2222425444287,274.10430455630444,278.5037536621094,85166000,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,36,0.0,0.0,712.3313903808594,10276.278686523438,0.009401847305582356
2020-04-27,280.61981741513546,283.7200935347633,280.1277091410388,282.51934814453125,77896600,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,37,0.0,0.0,712.3313903808594,10376.668548583984,0.009769087149436695
2020-04-28,286.42666785513586,286.80067492152864,280.8953760691873,281.2201843261719,105270000,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,38,0.0,0.0,712.3313903808594,10344.189453125,-0.00313001184406303
2020-04-29,286.92861588418253,290.22574694620056,285.82629828353333,288.58209228515625,118745600,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,39,0.0,0.0,712.3313903808594,10528.23715209961,0.0177923751115181
2020-04-30,287.10580028314854,288.69040454120795,284.0350494647366,285.8952331542969,122901700,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,40,0.0,0.0,712.3313903808594,10461.065673828125,-0.006380125874927534
2020-05-01,280.80678315813424,286.07234698926527,277.0765945326102,278.3265686035156,125180000,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,41,0.0,0.0,712.3313903808594,10271.849060058594,-0.01808769963493495
2020-05-04,276.308949609657,279.41907756795456,274.72437535286593,279.09429931640625,80873200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,42,0.0,0.0,712.3313903808594,10291.04232788086,0.001868530944141078
2020-05-05,282.11582202138754,284.68461257850123,279.23204495086884,281.67291259765625,79569900,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,43,0.0,0.0,712.3313903808594,10355.50765991211,0.006264217945795236
2020-05-06,283.4937388788034,283.9070930029991,279.3009668322462,279.7635498046875,73632600,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,44,0.0,0.0,712.3313903808594,10307.77359008789,-0.004609534500081058
2020-05-07,283.20830666262987,285.2062650181881,282.59809721944043,283.139404296875,75250400,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,45,0.0,0.0,712.3313903808594,10392.169952392578,0.008187642226236358
2020-05-08,286.4955814839456,288.3262398188347,285.2849843586817,287.82427978515625,76622100,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,46,0.0,0.0,712.3313903808594,10509.29183959961,0.011270205139405576
2020-05-11,285.7573897250188,289.35962540064105,285.30465858512457,287.88330078125,79514200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,47,0.0,0.0,712.3313903808594,10510.767364501953,0.0001404019342943208
2020-05-12,289.15297184804376,289.59585124828953,281.997698721957,282.1453552246094,95870800,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,48,0.0,0.0,712.3313903808594,10367.318725585938,-0.013647779837701046
2020-05-13,281.5449620527114,282.6571314736933,274.55701908253474,277.1553649902344,144721100,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,49,0.0,0.0,712.3313903808594,10242.568969726562,-0.012032981637913776
2020-05-14,274.547225519716,280.60997318811127,268.6812731088056,280.4721984863281,121977900,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,50,0.0,0.0,712.3313903808594,10325.489807128906,0.008095707009386777
2020-05-15,277.9132450167916,281.8107344616697,276.8995030892935,281.76153564453125,111146300,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,51,0.0,0.0,712.3313903808594,10357.723236083984,0.003121733647233338
2020-05-18,288.42460753488973,292.06622027381,288.0801558193956,290.3438415527344,120320200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,52,0.0,0.0,712.3313903808594,10572.280883789062,0.020714750029003248
2020-05-19,289.7041036586217,291.5347317473573,287.3419903032625,287.3616638183594,95189300,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,53,0.0,0.0,712.3313903808594,10497.726440429688,-0.0070518787931270754
2020-05-20,291.1509422677273,293.168574147866,290.9048881342516,292.243408203125,85861700,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,54,0.0,0.0,712.3313903808594,10619.770050048828,0.011625718226864423
2020-05-21,292.1056261798773,292.9717415137309,289.0545489941309,290.22576904296875,78293900,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,55,0.0,0.0,712.3313903808594,10569.329071044922,-0.004749724218715445
2020-05-22,289.920683407861,290.9639505734144,288.59198502579784,290.7769470214844,63958200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,56,0.0,0.0,712.3313903808594,10583.108520507812,0.0013037203563506239
2020-05-26,297.1644588618003,297.42036474453823,290.79657737196766,294.35943603515625,88951400,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,57,0.0,0.0,712.3313903808594,10672.67074584961,0.008462752240350202
2020-05-27,297.35147845231785,298.77860436421724,292.1843419267491,298.7392272949219,104817400,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,58,0.0,0.0,712.3313903808594,10782.16552734375,0.01025936095112101
2020-05-28,299.8415563765726,301.99699295512335,297.4695909624993,298.1880798339844,90405200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,59,0.0,0.0,712.3313903808594,10768.386840820312,-0.0012779145792646274
2020-05-29,297.686126284858,300.14666763491186,294.74332844168333,299.51678466796875,119265700,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,60,0.0,0.0,712.3313903808594,10801.604461669922,0.0030847350991969336
2020-06-01,298.8277948922659,301.3769119032591,298.27663608101886,300.7273254394531,55758300,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,61,0.0,0.0,712.3313903808594,10831.867980957031,0.002801761478537834
2020-06-02,301.7115268114042,303.26660555075426,300.2844310462955,303.2173767089844,74267200,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,62,0.0,0.0,712.3313903808594,10894.119262695312,0.005747049525319348
2020-06-03,305.34333355026746,308.27630968881886,305.04808059896266,307.2527160644531,92567600,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,63,0.0,0.0,712.3313903808594,10995.002746582031,0.009260361618416812
2020-06-04,306.19956356470965,308.059747061644,304.2016053842443,306.44561767578125,75794400,1,0,0,0,0,25.0,295.94586181640625,7398.646545410156,64,0.0,0.0,712.3313903808594,10974.825286865234,-0.001835148219773708
2020-06-05,312.222969975427,316.19918248574686,312.1540676208873,314.2996520996094,150524700,-1,0,0,0,1,25.0,295.94586181640625,7398.646545410156,65,458.8447570800781,0.06,1171.1761474609375,11171.176147460938,0.017891023817089513
2020-06-08,315.16580941206183,318.30546245571827,314.58512528030053,318.0987854003906,73641200,1,1,0,0,0,24.0,318.0987854003906,7634.370849609375,1,0.0,0.0,1171.1761474609375,11171.176147460938,0.0
2020-06-09,315.24452015076963,318.177496014747,314.31935427541777,315.726806640625,77479200,1,0,0,0,0,24.0,318.0987854003906,7634.370849609375,2,0.0,0.0,1171.1761474609375,11114.248657226562,-0.00509592629128075
2020-06-10,316.34687447236405,317.3015656601696,313.1973697194643,313.9650573730469,95000800,-1,0,0,0,1,24.0,318.0987854003906,7634.370849609375,3,-99.20947265625,-0.01,1071.9666748046875,11071.966674804688,-0.0038043041617916717
2020-06-11,306.5440816196995,307.2231934495306,295.2748200199732,295.8653259277344,209243600,-1,0,0,1,0,-26.0,295.8653259277344,7692.498474121094,1,0.0,0.0,1071.9666748046875,11071.966674804688,0.0
2020-06-12,303.3748997963131,304.20163809410207,293.88706787186425,299.40850830078125,194678900,-1,0,0,0,0,-26.0,295.8653259277344,7692.498474121094,2,0.0,0.0,1071.9666748046875,10979.843933105469,-0.008320359372906427
2020-06-15,293.31620022858385,303.41427146441373,292.056404268309,302.20367431640625,135782700,-1,0,0,0,0,-26.0,295.8653259277344,7692.498474121094,3,0.0,0.0,1071.9666748046875,10907.169616699219,-0.006618884280051418
2020-06-16,310.5006305315758,310.6581087750214,302.8139021115666,308.0203857421875,137627500,-1,0,0,0,0,-26.0,295.8653259277344,7692.498474121094,4,0.0,0.0,1071.9666748046875,10755.935119628906,-0.013865604220435701
2020-06-17,309.1128710364351,309.42782751249183,305.95351457157693,306.74090576171875,83398900,-1,0,0,0,0,-26.0,295.8653259277344,7692.498474121094,5,0.0,0.0,1071.9666748046875,10789.201599121094,0.003092848657247682
2020-06-18,305.1169564559128,307.37079053882604,304.62484822255834,306.8590087890625,80828700,-1,0,0,0,0,-26.0,295.8653259277344,7692.498474121094,6,0.0,0.0,1071.9666748046875,10786.130920410156,-0.0002846066673911629
2020-06-19,310.5720137177172,310.77960026729136,303.01949554989443,305.1053466796875,135549600,-1,0,0,0,0,-26.0,295.8653259277344,7692.498474121094,7,0.0,0.0,1071.9666748046875,10831.726135253906,0.004227207622472973
2020-06-22,304.4627675568873,307.4877208181858,303.2369781790765,307.0626525878906,74649400,1,0,1,0,0,-26.0,295.8653259277344,7692.498474121094,8,-291.1304931640625,-0.04,780.836181640625,10780.836181640625,-0.004698231193978386
2020-06-23,309.8997682392631,310.8982109393077,308.04129397972866,308.47625732421875,68471200,1,1,0,0,0,24.0,308.47625732421875,7403.43017578125,1,0.0,0.0,780.836181640625,10780.836181640625,0.0
2020-06-24,306.2916014013364,306.9539416032688,298.64025221550656,300.6074523925781,132813500,1,0,0,0,0,24.0,308.47625732421875,7403.43017578125,2,0.0,0.0,780.836181640625,10591.98486328125,-0.017517316391559845
2020-06-25,299.9945391561028,304.1167958915161,297.8296175146961,303.8301086425781,89468000,1,0,0,0,0,24.0,308.47625732421875,7403.43017578125,3,0.0,0.0,780.836181640625,10669.32861328125,0.007302101636127212
2020-06-26,302.6537814269685,302.88115826897683,295.990979275105,296.6137390136719,127961000,-1,0,0,0,1,24.0,308.47625732421875,7403.43017578125,4,-284.700439453125,-0.04,496.1357421875,10496.1357421875,-0.01623278065296052
2020-06-29,297.95814733625565,301.1214816785632,295.50653833230143,300.97320556640625,79773300,-1,0,0,1,0,-24.0,300.97320556640625,7223.35693359375,1,0.0,0.0,496.1357421875,10496.1357421875,0.0
2020-06-30,300.50857356788003,306.64747585012066,300.340537370956,304.8285217285156,113394800,-1,0,0,0,0,-24.0,300.97320556640625,7223.35693359375,2,0.0,0.0,496.1357421875,10403.608154296875,-0.008815395509675583
2020-07-01,306.02470398344366,308.31814177727324,305.5304301572604,306.9638061523437,72396500,-1,0,0,0,0,-24.0,300.97320556640625,7223.35693359375,3,0.0,0.0,496.1357421875,10352.361328125002,-0.004925870468382443
2020-07-02,310.6411653379296,312.0844664488628,307.9424498958569,308.6542053222656,69344200,-1,0,0,0,0,-24.0,300.97320556640625,7223.35693359375,4,0.0,0.0,496.1357421875,10311.791748046875,-0.003918872109680782
2020-07-06,312.74683166818534,314.04182674441404,311.9461104429777,313.4190368652344,61713800,-1,0,0,0,0,-24.0,300.97320556640625,7223.35693359375,5,0.0,0.0,496.1357421875,10197.435791015625,-0.011089824137779924
2020-07-07,311.7681752573262,313.8836516262405,309.7811847469064,310.1864929199219,82910000,1,0,1,0,0,-24.0,300.97320556640625,7223.35693359375,6,-221.118896484375,-0.03,275.016845703125,10275.016845703125,0.007607898326347229
2020-07-08,311.0069330529856,312.67758084112387,309.11883376322385,312.5589599609375,54638600,1,1,0,0,0,23.0,312.5589599609375,7188.8560791015625,1,0.0,0.0,275.016845703125,10275.016845703125,0.0
2020-07-09,313.21138996475224,313.4684219715604,307.12193367294094,310.7795715332031,83354200,1,0,0,0,0,23.0,312.5589599609375,7188.8560791015625,2,0.0,0.0,275.016845703125,10234.090911865234,-0.003983052724142788
