Date,Open,High,Low,Close,Volume,Label,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2019-12-17,311.4983547064916,311.819654625289,311.0699350052783,311.1575622558594,61097700,0,0,0,0,0,0.0,311.1575622558594,0.0,0,0.0,0.0,0.0,10000.0,0.0
2019-12-18,311.57624309787946,311.8196620377997,311.1186143022604,311.1770324707031,48133000,0,0,0,0,0,0.0,311.1770324707031,0.0,0,0.0,0.0,0.0,10000.0,0.0
2019-12-19,311.38149588811353,312.5304558667136,311.10886786412266,312.4525451660156,85310500,1,1,0,0,0,22.0,312.4525451660156,6873.955993652344,1,0.0,0.0,0.0,10000.0,0.0
2019-12-20,313.5582141179854,315.03570265956665,312.5112815036689,313.8224182128906,147142100,-1,0,0,0,1,22.0,312.4525451660156,6873.955993652344,2,30.13720703125,0.0,30.13720703125,10030.13720703125,0.003013720703124889
2019-12-23,314.6638758553228,314.7225812396443,314.14529172027113,314.3018493652344,52990000,0,0,0,0,0,0.0,314.3018493652344,0.0,0,0.0,0.0,30.13720703125,10030.13720703125,0.0
2019-12-24,314.5464670465616,314.59537824702846,313.98873603171467,314.3116455078125,20270000,1,1,0,0,0,22.0,314.3116455078125,6914.856201171875,1,0.0,0.0,30.13720703125,10030.13720703125,0.0
2019-12-26,314.7225767804304,315.9945964301144,314.7128124567269,315.9848022460937,30911200,-1,0,0,0,1,22.0,314.3116455078125,6914.856201171875,2,36.80944824218625,0.01,66.94665527343625,10066.946655273436,0.0036698848163694286
2019-12-27,316.76754620644,316.8262515872622,315.33899883923743,315.906494140625,42528800,0,0,0,0,0,0.0,315.906494140625,0.0,0,0.0,0.0,66.94665527343625,10066.946655273436,0.0
2019-12-30,315.9946066694752,316.1413701329552,313.64627181252325,314.16485595703125,49729100,0,0,0,0,0,0.0,314.16485595703125,0.0,0,0.0,0.0,66.94665527343625,10066.946655273436,0.0
2019-12-31,313.6266970947596,315.1922436317082,313.2548764329487,314.92803955078125,57077300,0,0,0,0,0,0.0,314.92803955078125,0.0,0,0.0,0.0,66.94665527343625,10066.946655273436,0.0
2020-01-02,316.57185710033644,317.8927878291474,315.5836001344318,317.8731994628906,59151200,1,1,0,0,0,22.0,317.8731994628906,6993.210388183594,1,0.0,0.0,66.94665527343625,10066.946655273436,0.0
2020-01-03,314.2431384552949,316.66973711907895,314.1844330720057,315.4662170410156,77709700,-1,0,0,0,1,22.0,317.8731994628906,6993.210388183594,2,-52.95361328125,-0.01,13.99304199218625,10013.993041992186,-0.005260146407303212
2020-01-06,313.5875568291973,316.75779684492403,313.46035187796866,316.66973876953125,55653900,1,1,0,0,0,22.0,316.66973876953125,6966.7342529296875,1,0.0,0.0,13.99304199218625,10013.993041992186,0.0
2020-01-07,316.0630601206048,316.5718799149192,315.2998602894499,315.7793273925781,40496400,1,0,0,0,0,22.0,316.66973876953125,6966.7342529296875,2,0.0,0.0,13.99304199218625,9994.403991699217,-0.001956167755542193
2020-01-08,315.98482220578967,318.7636533543287,315.7206479633989,317.4623107910156,68296000,1,0,0,0,0,22.0,316.66973876953125,6966.7342529296875,3,0.0,0.0,13.99304199218625,10031.429626464842,0.0037046365942758896
2020-01-09,319.1354309465891,319.69316190996534,318.50920042062666,319.6148681640625,48473300,-1,0,0,0,1,22.0,316.66973876953125,6966.7342529296875,4,64.7928466796875,0.01,78.78588867187375,10078.785888671873,0.0047207889573481765
2020-01-10,320.24111743328865,320.4074393975154,318.19613364153406,318.69512939453125,53029300,-1,0,0,1,0,-22.0,318.69512939453125,7011.2928466796875,1,0.0,0.0,78.78588867187375,10078.785888671873,0.0
2020-01-13,319.3604718341886,320.8966356603937,318.90059314651467,320.8868713378906,47086800,1,0,1,0,0,-22.0,318.69512939453125,7011.2928466796875,2,-48.21832275390625,-0.01,30.5675659179675,10030.567565917967,-0.004784140003222137
2020-01-14,320.4172330679785,321.5424593817874,319.80079669024127,320.3976745605469,62832800,-1,0,0,1,0,-21.0,320.3976745605469,6728.351165771484,1,0.0,0.0,30.5675659179675,10030.567565917967,0.0
2020-01-15,320.2997989446232,321.9338150753419,320.2117408771277,321.1217041015625,72056600,1,0,1,0,0,-21.0,320.3976745605469,6728.351165771484,2,-15.204620361328125,-0.0,15.362945556639374,10015.362945556639,-0.001515828517320461
2020-01-16,322.5992123655369,323.7929382324219,322.35459665396473,323.7929382324219,54050300,1,1,0,0,0,21.0,323.7929382324219,6799.651702880859,1,0.0,0.0,15.362945556639374,10015.362945556639,0.0
2020-01-17,324.5561655177317,325.02580861308275,323.72446605595565,324.80078125,95846000,-1,0,0,0,1,21.0,323.7929382324219,6799.651702880859,2,21.164703369140625,0.0,36.52764892578,10036.52764892578,0.0021132238026910777
2020-01-21,323.7733851951372,325.02581658063986,323.6951212974332,324.1647644042969,77742400,-1,0,0,1,0,-21.0,324.1647644042969,6807.460052490234,1,0.0,0.0,36.52764892578,10036.52764892578,0.0
2020-01-22,325.0844679612644,325.7791980419477,324.0375354692658,324.203857421875,48914900,1,0,1,0,0,-21.0,324.1647644042969,6807.460052490234,2,-0.820953369140625,-0.0,35.706695556639374,10035.706695556639,-8.179655333573344e-05
2020-01-23,323.50919313445706,325.0160343600876,322.3154672030413,324.5757141113281,51963000,1,1,0,0,0,21.0,324.5757141113281,6816.089996337891,1,0.0,0.0,35.706695556639374,10035.706695556639,0.0
2020-01-24,325.28018065448333,325.3682387246082,320.3095728317876,321.689208984375,87578400,-1,0,0,0,1,21.0,324.5757141113281,6816.089996337891,2,-60.616607666015625,-0.01,-24.90991210937625,9975.090087890623,-0.006040093588312367
2020-01-27,316.072866607967,318.1178504677124,315.71084011580734,316.5327453613281,84062500,-1,0,0,1,0,-22.0,316.5327453613281,6963.720397949219,1,0.0,0.0,-24.90991210937625,9975.090087890623,0.0
2020-01-28,318.05912773000364,320.7890474088997,316.6305803474187,319.8497314453125,63834000,1,0,1,0,0,-22.0,316.5327453613281,6963.720397949219,2,-72.97369384765625,-0.01,-97.8836059570325,9902.116394042967,-0.007315592461289544
2020-01-29,321.30761431185687,321.55223000825606,319.3702472466624,319.58551025390625,53888900,1,1,0,0,0,21.0,319.58551025390625,6711.295715332031,1,0.0,0.0,-97.8836059570325,9902.116394042967,0.0
2020-01-30,317.374207235026,320.8477683950392,316.5718903626886,320.6227111816406,75491800,-1,0,0,0,1,21.0,319.58551025390625,6711.295715332031,2,21.781219482421875,0.0,-76.10238647461063,9923.897613525389,0.002199652944447905
2020-01-31,319.9573614252248,320.1237132531904,313.82240992375813,314.8008728027344,113845600,-1,0,0,1,0,-22.0,314.8008728027344,6925.619201660156,1,0.0,0.0,-76.10238647461063,9923.897613525389,0.0
2020-02-03,316.3859985805052,319.1354770614175,316.2587936202684,317.139404296875,69242300,1,0,1,0,0,-22.0,314.8008728027344,6925.619201660156,2,-51.44769287109375,-0.01,-127.55007934570438,9872.449920654295,-0.005184222457210286
2020-02-04,321.00429282458623,322.9025130150292,320.6618248780047,321.97296142578125,62573200,1,1,0,0,0,21.0,321.97296142578125,6761.432189941406,1,0.0,0.0,-127.55007934570438,9872.449920654295,0.0
2020-02-05,325.1138420905681,325.9161887981673,323.548325410776,325.6911315917969,65951100,-1,0,0,0,1,21.0,321.97296142578125,6761.432189941406,2,78.08157348632812,0.01,-49.46850585937625,9950.531494140623,0.007909037180626521
2020-02-06,326.7185182595535,326.9924866500871,325.6324090204389,326.7870178222656,50359700,1,1,0,0,0,21.0,326.7870178222656,6862.527374267578,1,0.0,0.0,-49.46850585937625,9950.531494140623,0.0
2020-02-07,325.65199127014336,326.79677600681714,324.4582654780309,325.0453491210937,64139400,-1,0,0,0,1,21.0,326.7870178222656,6862.527374267578,2,-36.57504272461057,-0.01,-86.04354858398682,9913.956451416012,-0.0036756873485751518
2020-02-10,324.09627527606546,327.5404539147904,324.0571283993988,327.4719543457031,42070000,-1,0,0,1,0,-21.0,327.4719543457031,6876.911041259766,1,0.0,0.0,-86.04354858398682,9913.956451416012,0.0
2020-02-11,328.9200698069085,329.76153351105927,327.47193406311146,328.0394592285156,54864500,1,0,1,0,0,-21.0,327.4719543457031,6876.911041259766,2,-11.9176025390625,-0.0,-97.96115112304932,9902.03884887695,-0.001202103579682423
2020-02-12,329.57563473228925,330.3779814506285,329.1842555571023,330.1529541015625,43992700,1,1,0,0,0,20.0,330.1529541015625,6603.05908203125,1,0.0,0.0,-97.96115112304932,9902.03884887695,0.0
2020-02-13,328.62652231937847,330.8378579415954,328.33299540506505,329.8006896972656,54501900,1,0,0,0,0,20.0,330.1529541015625,6603.05908203125,2,0.0,0.0,-97.96115112304932,9894.993560791012,-0.0007114987320754329
2020-02-14,330.24101296981706,330.45627599573453,328.9592289983182,330.3290710449219,64582200,1,0,0,0,0,20.0,330.1529541015625,6603.05908203125,3,0.0,0.0,-97.96115112304932,9905.561187744137,0.0010679771430068818
2020-02-18,329.2625201967569,330.3975406066688,327.99050066446813,329.477783203125,57226200,1,0,0,0,0,20.0,330.1529541015625,6603.05908203125,4,0.0,0.0,-97.96115112304932,9888.5354309082,-0.0017188079012628865
2020-02-19,330.51492752141496,331.7771229192254,330.2116064698191,331.0530700683594,48814700,1,0,0,0,0,20.0,330.1529541015625,6603.05908203125,5,0.0,0.0,-97.96115112304932,9920.041168212887,0.0031860873154392344
2020-02-20,330.466048905127,331.34668939968907,326.4934919366085,329.6930847167969,74163400,1,0,0,0,0,20.0,330.1529541015625,6603.05908203125,6,0.0,0.0,-97.96115112304932,9892.841461181637,-0.002741894571809511
2020-02-21,328.2449526749609,328.5776264801729,325.4171805401815,326.2978210449219,113788200,-1,0,0,0,1,20.0,330.1529541015625,6603.05908203125,7,-77.1026611328125,-0.01,-175.06381225586182,9824.936187744137,-0.006864081841799652
2020-02-24,316.18047706202793,326.376042507848,314.3213738917772,315.4759826660156,161088400,-1,0,0,1,0,-21.0,315.4759826660156,6624.995635986328,1,0.0,0.0,-175.06381225586182,9824.936187744137,0.0
2020-02-25,316.9632349700618,317.6187883101165,304.97706592912783,305.9163818359375,218913200,1,0,1,0,0,-21.0,315.4759826660156,6624.995635986328,2,200.75161743164062,0.03,25.687805175778806,10025.687805175778,0.02043286730778604
2020-02-26,307.41347218228333,311.2588242806889,304.00844034077795,304.79119873046875,194773800,-1,0,0,1,0,-23.0,304.79119873046875,7010.197570800781,1,0.0,0.0,25.687805175778806,10025.687805175778,0.0
2020-02-27,298.8812707267696,304.84990042185666,291.1025085449219,291.1025085449219,284353500,-1,0,0,0,0,-23.0,304.79119873046875,7010.197570800781,2,0.0,0.0,25.687805175778806,10340.527679443356,0.031403319192229606
2020-02-28,282.48221825802773,291.4742936500561,279.39027227107704,289.87939453125,385764000,-1,0,0,0,0,-23.0,304.79119873046875,7010.197570800781,3,0.0,0.0,25.687805175778806,10368.659301757809,0.0027205209624241444
2020-03-02,291.7873650549436,302.50154399180326,288.11812978345915,302.4330444335937,238703600,-1,0,0,0,0,-23.0,304.79119873046875,7010.197570800781,4,0.0,0.0,25.687805175778806,10079.925354003904,-0.027846796712180044
2020-03-03,302.8342573445884,307.08078260424384,291.16120250744274,293.773681640625,300139100,-1,0,0,0,0,-23.0,304.79119873046875,7010.197570800781,5,0.0,0.0,25.687805175778806,10279.090698242184,0.019758613009883907
2020-03-04,299.5270269853695,306.35670806601803,296.7971074177035,306.1218566894531,176613400,1,0,1,0,0,-23.0,304.79119873046875,7010.197570800781,6,-30.605133056640625,-0.0,-4.917327880861819,9995.082672119137,-0.027629683836880137
2020-03-05,298.4116072804,301.8264330319783,293.54864577790977,295.94586181640625,186366800,-1,0,0,1,0,-23.0,295.94586181640625,6806.754821777344,1,0.0,0.0,-4.917327880861819,9995.082672119137,0.0
2020-03-06,286.83638574844537,292.34513651069943,283.979290876077,291.0535583496094,228667200,-1,0,0,0,0,-23.0,295.94586181640625,6806.754821777344,2,0.0,0.0,-4.917327880861819,10107.605651855465,0.011257833819644736
2020-03-09,269.37081563161934,278.0693648615871,267.5606832139698,268.3238830566406,309417300,-1,0,0,0,0,-23.0,295.94586181640625,6806.754821777344,3,0.0,0.0,-4.917327880861819,10630.388183593746,0.05172169846597785
2020-03-10,278.509693906862,282.30610487234964,267.60960287894954,282.2082824707031,276444100,0,0,0,0,0,-23.0,295.94586181640625,6806.754821777344,4,0.0,0.0,-4.917327880861819,10311.046997070309,-0.030040406898431793
2020-03-11,274.65456169525754,275.8678461965688,265.0460483707613,268.4510803222656,255316300,1,0,1,0,0,-23.0,295.94586181640625,6806.754821777344,5,632.3799743652344,0.09,627.4626464843725,10627.462646484371,0.03068705336169697
2020-03-12,250.4864897509781,260.91690732150295,242.34567166759533,242.76641845703125,392220700,1,1,0,0,0,30.0,242.76641845703125,7282.9925537109375,1,0.0,0.0,627.4626464843725,10627.462646484371,0.0
2020-03-13,257.42375866566266,265.6330753866485,243.16756430852428,263.51959228515625,329566100,-1,0,0,0,1,30.0,242.76641845703125,7282.9925537109375,2,622.59521484375,0.09,1250.0578613281225,11250.057861328121,0.058583618268440496
2020-03-16,235.98566865503963,251.3671062202717,232.2479482420981,234.684326171875,297240000,-1,0,0,1,0,-33.0,234.684326171875,7744.582763671875,1,0.0,0.0,1250.0578613281225,11250.057861328121,0.0
2020-03-17,239.76252655868984,250.65283762184524,231.9641914981985,247.3554077148437,262070500,0,0,0,0,0,-33.0,234.684326171875,7744.582763671875,2,0.0,0.0,1250.0578613281225,10831.912170410154,-0.037168314694214666
2020-03-18,231.1618344783783,243.0207987330156,223.1090898852476,234.83106994628903,327597100,0,0,0,0,0,-33.0,234.684326171875,7744.582763671875,3,0.0,0.0,1250.0578613281225,11245.21531677246,0.03815606513975767
2020-03-19,234.0972203955789,242.05212758416369,227.21862823834712,235.330078125,289322000,0,0,0,0,0,-33.0,234.684326171875,7744.582763671875,4,0.0,0.0,1250.0578613281225,11228.748046874996,-0.0014643801326686967
2020-03-20,238.7020241673674,240.61140656123249,224.89346801126297,225.1887359619141,347158800,1,0,1,0,0,-33.0,234.684326171875,7744.582763671875,5,313.35447692871,0.04,1563.4123382568325,11563.412338256832,0.02980423908210983
2020-03-23,224.58836054277413,226.0548334836689,214.81508310580784,219.4310607910156,326025200,1,1,0,0,0,36.0,219.4310607910156,7899.518188476562,1,0.0,0.0,1563.4123382568325,11563.412338256832,0.0
2020-03-24,230.7200345942788,240.2472583080482,230.10982515821053,239.312240600586,235494500,-1,0,0,0,1,36.0,219.4310607910156,7899.518188476562,2,715.7224731445343,0.09,2279.1348114013667,12279.134811401367,0.06189543814645537
2020-03-25,241.00509671537955,252.30391328426765,235.96591289128745,242.8947906494141,299430300,1,1,0,0,0,35.0,242.8947906494141,8501.317672729494,1,0.0,0.0,2279.1348114013667,12279.134811401367,0.0
2020-03-26,245.58170552020323,258.6520844333317,245.11912256332408,257.0773620605469,257632800,-1,0,0,0,1,35.0,242.8947906494141,8501.317672729494,2,496.3899993896474,0.06,2775.5248107910143,12775.524810791014,0.040425486568381075
2020-03-27,249.27250903503952,256.6934945952551,247.08754727482176,249.42013549804688,224341200,-1,0,0,1,0,-35.0,249.42013549804688,8729.70474243164,1,0.0,0.0,2775.5248107910143,12775.524810791014,0.0
2020-03-30,251.6641481662541,258.2879207988227,249.52840023028327,257.5202331542969,171369500,0,0,0,0,0,-35.0,249.42013549804688,8729.70474243164,2,0.0,0.0,2775.5248107910143,12492.021392822264,-0.022191136737434447
2020-03-31,256.4474544948225,259.1737234470435,252.17595839489405,253.6818084716797,194881100,1,0,1,0,0,-35.0,249.42013549804688,8729.70474243164,3,-149.15855407714844,-0.02,2626.366256713866,12626.366256713865,0.010754453556155008
2020-04-01,244.0660106281408,253.5932344370932,240.0504053881313,242.264892578125,189554600,-1,0,0,1,0,-36.0,242.264892578125,8721.5361328125,1,0.0,0.0,2626.366256713866,12626.366256713865,0.0
2020-04-02,241.3200578478449,248.6918301821232,240.72952191176387,247.85525512695312,177660400,1,0,1,0,0,-36.0,242.264892578125,8721.5361328125,2,-201.2530517578125,-0.02,2425.1132049560533,12425.113204956053,-0.01593911087846034
2020-04-03,246.8021337725787,249.32174072606347,241.34958075752405,244.272705078125,135561200,-1,0,0,1,0,-35.0,244.272705078125,8549.544677734375,1,0.0,0.0,2425.1132049560533,12425.113204956053,0.0
2020-04-06,253.7703764747152,262.78580313798983,244.2530048074148,260.6795654296875,188061200,0,0,0,0,0,-35.0,244.272705078125,8549.544677734375,2,0.0,0.0,2425.1132049560533,11850.873092651365,-0.046216086954896984
2020-04-07,269.88201622339704,270.68908101634554,260.7091406531663,260.9453430175781,201427200,1,0,1,0,0,-35.0,244.272705078125,8549.544677734375,3,-583.5423278808594,-0.07,1841.570877075194,11841.570877075193,-0.000784939261727513
2020-04-08,263.7306328934175,271.64374160232046,261.0634147102011,269.704833984375,153774500,-1,0,0,1,0,-30.0,269.704833984375,8091.14501953125,1,0.0,0.0,1841.570877075194,11841.570877075193,0.0
2020-04-09,273.1987815834466,276.7616702662059,271.1220993473671,273.8090209960937,190282700,1,0,1,0,0,-30.0,269.704833984375,8091.14501953125,2,-123.1256103515608,-0.02,1718.4452667236333,11718.445266723633,-0.010397742970903234
2020-04-13,272.7657637203031,273.1299190041961,267.1261926002893,271.3091125488281,114839100,1,1,0,0,0,30.0,271.3091125488281,8139.273376464844,1,0.0,0.0,1718.4452667236333,11718.445266723633,0.0
2020-04-14,276.5451754464316,280.4032874802052,271.16150974736115,279.3108215332031,134143400,-1,0,0,0,1,30.0,271.3091125488281,8139.273376464844,2,240.05126953125,0.03,1958.4965362548833,11958.496536254883,0.020484907687619014
2020-04-15,273.188973030161,279.4584271439079,271.11226065793926,273.3759765625,121775000,1,1,0,0,0,30.0,273.3759765625,8201.279296875,1,0.0,0.0,1958.4965362548833,11958.496536254883,0.0
