Date,Close_pred,Label,Open,High,Low,Volume,Close,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2020-01-02,105.55115026769452,-1,102.4000015258789,102.8000030517578,101.5999984741211,1563638,102.4800033569336,0,0,1,0,-68.0,102.4800033569336,6968.640228271484,1,0.0,0.0,0.0,10000.0,0.0
2020-01-03,101.36108091770782,1,106.16000366210938,106.55999755859376,104.23999786376952,4325450,105.44000244140624,0,1,0,0,-68.0,102.4800033569336,6968.640228271484,2,-201.27993774413966,-0.03,-201.27993774413966,9798.720062255861,-0.020127993774413877
2020-01-06,103.89219545197965,-1,106.4000015258789,106.55999755859376,104.95999908447266,2598413,105.27999877929688,0,0,1,0,-65.0,105.27999877929688,6843.199920654297,1,0.0,0.0,-201.27993774413966,9798.720062255861,0.0
2020-01-07,98.64616328992052,1,104.8000030517578,105.44000244140624,104.08000183105467,1742075,105.04000091552734,0,1,0,0,-65.0,105.27999877929688,6843.199920654297,2,15.599861145019531,0.0,-185.68007659912013,9814.31992340088,0.0015920304943815022
2020-01-08,104.38965068995638,0,104.4800033569336,104.55999755859376,99.12000274658205,6918425,101.27999877929688,0,0,0,0,0.0,101.27999877929688,0.0,0,0.0,0.0,-185.68007659912013,9814.31992340088,0.0
2020-01-09,101.5091700343196,0,99.5999984741211,100.31999969482422,98.31999969482422,3439450,99.91999816894533,0,0,0,0,0.0,99.91999816894533,0.0,0,0.0,0.0,-185.68007659912013,9814.31992340088,0.0
2020-01-10,101.49523764618311,0,99.44000244140624,99.83999633789062,98.72000122070312,2016750,99.27999877929688,0,0,0,0,0.0,99.27999877929688,0.0,0,0.0,0.0,-185.68007659912013,9814.31992340088,0.0
2020-01-13,102.60670737173112,-1,98.4800033569336,98.4800033569336,97.27999877929688,2858525,97.5999984741211,0,0,1,0,-70.0,97.5999984741211,6831.999893188477,1,0.0,0.0,-185.68007659912013,9814.31992340088,0.0
2020-01-14,103.37103570102536,-1,98.16000366210938,98.55999755859376,97.5999984741211,2336713,98.23999786376952,0,0,0,0,-70.0,97.5999984741211,6831.999893188477,2,0.0,0.0,-185.68007659912013,9769.519966125492,-0.004564754116948011
2020-01-15,101.30937066701604,-1,97.5999984741211,97.76000213623048,96.4000015258789,1881763,97.44000244140624,0,0,0,0,-70.0,97.5999984741211,6831.999893188477,3,0.0,0.0,-185.68007659912013,9825.519645690922,0.005732080978349208
2020-01-16,96.0284907625322,0,97.5999984741211,98.87999725341795,97.5999984741211,1960813,98.31999969482422,0,0,0,0,-70.0,97.5999984741211,6831.999893188477,4,0.0,0.0,-185.68007659912013,9763.919837951662,-0.006269368945414966
