Date,Close_pred,Label,Open,High,Low,Volume,Close,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2019-12-24,,0,101.83999633789062,102.31999969482422,101.83999633789062,431738,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2019-12-26,,0,102.55999755859376,103.5199966430664,102.55999755859376,881688,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2019-12-27,,0,103.36000061035156,103.68000030517578,102.55999755859376,1137988,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2019-12-30,,0,104.08000183105467,104.16000366210938,102.31999969482422,1121463,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2019-12-31,,0,101.68000030517578,103.68000030517578,101.5199966430664,1450663,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-02,,0,102.4000015258789,102.8000030517578,101.5999984741211,1563638,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-03,,0,106.16000366210938,106.55999755859376,104.23999786376952,4325450,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-06,,0,106.4000015258789,106.55999755859376,104.95999908447266,2598413,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-07,,0,104.8000030517578,105.44000244140624,104.08000183105467,1742075,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-08,,0,104.4800033569336,104.55999755859376,99.12000274658205,6918425,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-09,,0,99.5999984741211,100.31999969482422,98.31999969482422,3439450,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-10,,0,99.44000244140624,99.83999633789062,98.72000122070312,2016750,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-13,,0,98.4800033569336,98.4800033569336,97.27999877929688,2858525,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-14,,0,98.16000366210938,98.55999755859376,97.5999984741211,2336713,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-15,,0,97.5999984741211,97.76000213623048,96.4000015258789,1881763,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-16,,0,97.5999984741211,98.87999725341795,97.5999984741211,1960813,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-17,,0,98.63999938964844,98.95999908447266,97.91999816894533,2220763,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-21,,0,97.76000213623048,98.72000122070312,97.68000030517578,1709638,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-22,,0,96.23999786376952,96.31999969482422,95.04000091552734,3196463,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-23,,0,92.8000030517578,93.68000030517578,92.0,3858525,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-24,,0,91.91999816894533,92.0,90.4800033569336,3051025,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-27,,0,88.87999725341797,89.91999816894531,88.16000366210938,3142588,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-28,,0,89.27999877929688,90.55999755859376,88.87999725341797,3048700,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-29,,0,90.23999786376952,90.31999969482422,88.72000122070312,2720475,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-30,,0,87.44000244140625,88.72000122070312,86.80000305175781,3689650,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-01-31,,0,87.04000091552734,87.83999633789062,85.5999984741211,4051950,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-03,,0,86.0,86.72000122070312,83.83999633789062,5058613,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-04,,0,85.44000244140625,85.5999984741211,83.19999694824219,5189425,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-05,,0,86.0,87.12000274658203,84.72000122070312,5089350,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-06,,0,85.12000274658203,86.16000366210938,84.4000015258789,3249838,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-07,,0,84.80000305175781,85.76000213623047,84.31999969482422,2610963,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-10,,0,83.83999633789062,84.4800033569336,83.04000091552734,2825925,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-11,,0,85.04000091552734,85.12000274658203,83.5999984741211,3117025,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-12,,0,86.55999755859375,86.87999725341797,85.68000030517578,3927025,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-13,,0,86.55999755859375,87.19999694824219,86.0,3609588,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-14,,0,87.68000030517578,87.91999816894531,86.72000122070312,3057125,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-18,,0,86.08000183105469,87.5999984741211,86.0,2676363,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-19,,0,89.04000091552734,89.83999633789062,88.16000366210938,3137575,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-20,,0,90.4800033569336,91.44000244140624,90.0,3422725,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-21,,0,88.63999938964844,89.68000030517578,87.91999816894531,3380650,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-24,,0,85.04000091552734,86.4800033569336,84.4000015258789,4694088,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-25,,0,86.08000183105469,86.23999786376953,83.19999694824219,4134238,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-26,,0,83.04000091552734,84.4000015258789,80.87999725341797,4913738,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-27,,0,77.76000213623047,79.91999816894531,76.80000305175781,6233213,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-02-28,,0,75.36000061035156,76.0,73.36000061035156,5375025,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-03-02,,0,77.36000061035156,79.36000061035156,76.31999969482422,5173363,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-03-03,,0,80.0,81.44000244140625,77.76000213623047,6408250,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-03-04,,0,80.87999725341797,81.04000091552734,78.08000183105469,5793713,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-03-05,,0,78.4800033569336,78.80000305175781,76.4000015258789,4140325,,0,0,0,0,0,,,0,0,0,0,10000,0.0
2020-03-06,,0,74.08000183105469,74.16000366210938,68.80000305175781,9782050,,0,0,0,0,0,,,0,0,0,0,10000,0.0
