Date,Close_pred,Label,Open,High,Low,Volume,Close,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2020-01-09,314.2416082036813,1,319.1354309465891,319.69316190996534,318.50920042062666,48473300,319.6148681640625,1,0,0,0,21.0,319.6148681640625,6711.9122314453125,1,0.0,0.0,0.0,10000.0,0.0
2020-01-10,317.02143244012626,-1,320.24111743328865,320.4074393975154,318.19613364153406,53029300,318.69512939453125,0,0,0,1,21.0,319.6148681640625,6711.9122314453125,2,-19.31451416015625,-0.0,-19.31451416015625,9980.685485839844,-0.0019314514160155838
2020-01-13,314.80353806899666,1,319.3604718341886,320.8966356603937,318.90059314651467,47086800,320.8868713378906,1,0,0,0,21.0,320.8868713378906,6738.624298095703,1,0.0,0.0,-19.31451416015625,9980.685485839844,0.0
2020-01-14,315.95585441326006,1,320.4172330679785,321.5424593817874,319.80079669024127,62832800,320.3976745605469,0,0,0,0,21.0,320.8868713378906,6738.624298095703,2,0.0,0.0,-19.31451416015625,9970.412353515625,-0.0010293012778324062
2020-01-15,315.1558650695485,1,320.2997989446232,321.9338150753419,320.2117408771277,72056600,321.1217041015625,0,0,0,0,21.0,320.8868713378906,6738.624298095703,3,0.0,0.0,-19.31451416015625,9985.616973876953,0.0015249740755172159
2020-01-16,316.75785669982633,1,322.5992123655369,323.7929382324219,322.35459665396473,54050300,323.7929382324219,0,0,0,0,21.0,320.8868713378906,6738.624298095703,4,0.0,0.0,-19.31451416015625,10041.712890625,0.005617671586522599
2020-01-17,318.8053624656813,0,324.5561655177317,325.02580861308275,323.72446605595565,95846000,324.80078125,0,0,0,0,21.0,320.8868713378906,6738.624298095703,5,0.0,0.0,-19.31451416015625,10062.87759399414,0.002107678600221652
2020-01-21,317.9781407267928,1,323.7733851951372,325.02581658063986,323.6951212974332,77742400,324.1647644042969,0,0,0,0,21.0,320.8868713378906,6738.624298095703,6,0.0,0.0,-19.31451416015625,10049.521240234375,-0.001327289697704126
2020-01-22,320.06681628723675,1,325.0844679612644,325.7791980419477,324.0375354692658,48914900,324.203857421875,0,0,0,0,21.0,320.8868713378906,6738.624298095703,7,0.0,0.0,-19.31451416015625,10050.342193603516,8.169079397069012e-05
2020-01-23,319.6387340110615,1,323.50919313445706,325.0160343600876,322.3154672030413,51963000,324.5757141113281,0,0,0,0,21.0,320.8868713378906,6738.624298095703,8,0.0,0.0,-19.31451416015625,10058.151184082031,0.0007769875222243261
2020-01-24,320.358599317826,1,325.28018065448333,325.3682387246082,320.3095728317876,87578400,321.689208984375,0,0,0,0,21.0,320.8868713378906,6738.624298095703,9,0.0,0.0,-19.31451416015625,9997.534576416016,-0.006026615285117942
2020-01-27,322.90973150242587,0,316.072866607967,318.1178504677124,315.71084011580734,84062500,316.5327453613281,0,0,0,0,21.0,320.8868713378906,6738.624298095703,10,0.0,0.0,-19.31451416015625,9889.248840332031,-0.01083124396883095
2020-01-28,323.9046747120071,-1,318.05912773000364,320.7890474088997,316.6305803474187,63834000,319.8497314453125,0,0,0,1,21.0,320.8868713378906,6738.624298095703,11,-21.779937744140625,-0.0,-41.094451904296875,9958.905548095703,0.0070436803531108705
2020-01-29,323.35195053451935,-1,321.30761431185687,321.55223000825606,319.3702472466624,53888900,319.58551025390625,0,0,1,0,-21.0,319.58551025390625,6711.295715332031,1,0.0,0.0,-41.094451904296875,9958.905548095703,0.0
