Date,Close,Label,Open,High,Low,Volume,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2020-01-28,90.0,-1,89.27999877929688,90.55999755859376,88.87999725341797,3048700,0,0,0,0,-67.0,105.27999877929688,7053.759918212891,16,0.0,0.0,201.27993774413966,11225.03985595703,-0.007111602733789746
2020-01-29,89.27999877929688,-1,90.23999786376952,90.31999969482422,88.72000122070312,2720475,0,0,0,0,-67.0,105.27999877929688,7053.759918212891,17,0.0,0.0,201.27993774413966,11273.279937744139,0.004297542138481436
2020-01-30,88.63999938964844,-1,87.44000244140625,88.72000122070312,86.80000305175781,3689650,0,0,0,0,-67.0,105.27999877929688,7053.759918212891,18,0.0,0.0,201.27993774413966,11316.159896850584,0.003803680858033065
2020-01-31,86.72000122070312,-1,87.04000091552734,87.83999633789062,85.5999984741211,4051950,0,0,0,0,-67.0,105.27999877929688,7053.759918212891,19,0.0,0.0,201.27993774413966,11444.79977416992,0.011367803079129102
2020-02-03,83.91999816894531,1,86.0,86.72000122070312,83.83999633789062,5058613,0,1,0,0,-67.0,105.27999877929688,7053.759918212891,20,1431.1200408935547,0.2,1632.3999786376944,11632.399978637693,0.01639174194127646
2020-02-04,83.5199966430664,1,85.44000244140625,85.5999984741211,83.19999694824219,5189425,1,0,0,0,97.0,83.5199966430664,8101.439674377441,1,0.0,0.0,1632.3999786376944,11632.399978637693,0.0
2020-02-05,85.5999984741211,0,86.0,87.12000274658203,84.72000122070312,5089350,0,0,0,0,97.0,83.5199966430664,8101.439674377441,2,0.0,0.0,1632.3999786376944,11834.160156249998,0.017344673324750426
2020-02-06,85.91999816894531,0,85.12000274658203,86.16000366210938,84.4000015258789,3249838,0,0,0,0,97.0,83.5199966430664,8101.439674377441,3,0.0,0.0,1632.3999786376944,11865.200126647947,0.002622912820860801
2020-02-07,84.63999938964844,0,84.80000305175781,85.76000213623047,84.31999969482422,2610963,0,0,0,0,97.0,83.5199966430664,8101.439674377441,4,0.0,0.0,1632.3999786376944,11741.04024505615,-0.010464204587071979
2020-02-10,83.36000061035156,1,83.83999633789062,84.4800033569336,83.04000091552734,2825925,0,0,0,0,97.0,83.5199966430664,8101.439674377441,5,0.0,0.0,1632.3999786376944,11616.880363464354,-0.010574862107646466
2020-02-11,84.0,1,85.04000091552734,85.12000274658203,83.5999984741211,3117025,0,0,0,0,97.0,83.5199966430664,8101.439674377441,6,0.0,0.0,1632.3999786376944,11678.960304260252,0.005343942508966748
