Date,Open,High,Low,Close,Volume,Label,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2020-01-08,104.4800033569336,104.55999755859376,99.12000274658205,101.27999877929688,6918425,-1,0,0,1,0,-69.0,101.27999877929688,6988.319915771484,1,0.0,0.0,0.0,10000.0,0.0
2020-01-09,99.5999984741211,100.31999969482422,98.31999969482422,99.91999816894533,3439450,-1,0,0,0,0,-69.0,101.27999877929688,6988.319915771484,2,0.0,0.0,0.0,10093.840042114256,0.00938400421142549
2020-01-10,99.44000244140624,99.83999633789062,98.72000122070312,99.27999877929688,2016750,-1,0,0,0,0,-69.0,101.27999877929688,6988.319915771484,3,0.0,0.0,0.0,10138.0,0.004374941320795411
2020-01-13,98.4800033569336,98.4800033569336,97.27999877929688,97.5999984741211,2858525,-1,0,0,0,0,-69.0,101.27999877929688,6988.319915771484,4,0.0,0.0,0.0,10253.920021057129,0.011434210007607915
2020-01-14,98.16000366210938,98.55999755859376,97.5999984741211,98.23999786376952,2336713,1,0,1,0,0,-69.0,101.27999877929688,6988.319915771484,5,209.76006317138769,0.03,209.76006317138769,10209.760063171389,-0.0043066415375832
2020-01-15,97.5999984741211,97.76000213623048,96.4000015258789,97.44000244140624,1881763,1,1,0,0,0,73.0,97.44000244140624,7113.120178222655,1,0.0,0.0,209.76006317138769,10209.760063171389,0.0
2020-01-16,97.5999984741211,98.87999725341795,97.5999984741211,98.31999969482422,1960813,1,0,0,0,0,73.0,97.44000244140624,7113.120178222655,2,0.0,0.0,209.76006317138769,10273.999862670902,0.006291998940429533
2020-01-17,98.63999938964844,98.95999908447266,97.91999816894533,98.63999938964844,2220763,-1,0,0,0,1,73.0,97.44000244140624,7113.120178222655,3,87.59977722168072,0.01,297.3598403930684,10297.35984039307,0.002273698465486973
2020-01-21,97.76000213623048,98.72000122070312,97.68000030517578,97.91999816894533,1709638,-1,0,0,1,0,-73.0,97.91999816894533,7148.159866333009,1,0.0,0.0,297.3598403930684,10297.35984039307,0.0
2020-01-22,96.23999786376952,96.31999969482422,95.04000091552734,95.1999969482422,3196463,-1,0,0,0,0,-73.0,97.91999816894533,7148.159866333009,2,0.0,0.0,297.3598403930684,10495.919929504398,0.019282621195040983
2020-01-23,92.8000030517578,93.68000030517578,92.0,93.27999877929688,3858525,-1,0,0,0,0,-73.0,97.91999816894533,7148.159866333009,3,0.0,0.0,297.3598403930684,10636.079795837408,0.013353747672847138
