Date,Open,High,Low,Close,Volume,Label,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2019-12-17,101.1999969482422,102.08000183105467,101.1999969482422,101.76000213623048,1494075,0,0,0,0,0,0.0,101.76000213623048,0.0,0,0.0,0.0,0.0,10000.0,0.0
2019-12-18,101.27999877929688,102.31999969482422,100.95999908447266,101.91999816894533,1483338,1,1,0,0,0,68.0,101.91999816894533,6930.559875488282,1,0.0,0.0,0.0,10000.0,0.0
2019-12-19,102.0,102.8000030517578,101.68000030517578,102.23999786376952,959575,1,0,0,0,0,68.0,101.91999816894533,6930.559875488282,2,0.0,0.0,0.0,10021.759979248045,0.002175997924804607
2019-12-20,101.76000213623048,101.76000213623048,100.4800033569336,101.04000091552734,1429338,-1,0,0,0,1,68.0,101.91999816894533,6930.559875488282,3,-59.83981323242284,-0.01,-59.83981323242284,9940.160186767576,-0.008142261703476872
2019-12-23,100.87999725341795,101.76000213623048,100.72000122070312,101.5999984741211,931600,-1,0,0,1,0,-68.0,101.5999984741211,6908.799896240234,1,0.0,0.0,-59.83981323242284,9940.160186767576,0.0
2019-12-24,101.83999633789062,102.31999969482422,101.83999633789062,102.16000366210938,431738,0,0,0,0,0,-68.0,101.5999984741211,6908.799896240234,2,0.0,0.0,-59.83981323242284,9902.079833984373,-0.0038309596694322545
2019-12-26,102.55999755859376,103.5199966430664,102.55999755859376,103.12000274658205,881688,0,0,0,0,0,-68.0,101.5999984741211,6908.799896240234,3,0.0,0.0,-59.83981323242284,9836.79989624023,-0.006592548115002983
2019-12-27,103.36000061035156,103.68000030517578,102.55999755859376,103.27999877929688,1137988,1,0,1,0,0,-68.0,101.5999984741211,6908.799896240234,4,-114.24002075195312,-0.02,-174.07983398437597,9825.920166015623,-0.0011060233347600645
2019-12-30,104.08000183105467,104.16000366210938,102.31999969482422,103.12000274658205,1121463,-1,0,0,1,0,-66.0,103.12000274658205,6805.920181274415,1,0.0,0.0,-174.07983398437597,9825.920166015623,0.0
2019-12-31,101.68000030517578,103.68000030517578,101.5199966430664,102.4800033569336,1450663,1,0,1,0,0,-66.0,103.12000274658205,6805.920181274415,2,42.23995971679781,0.01,-131.83987426757815,9868.160125732422,0.0042988299317647805
2020-01-02,102.4000015258789,102.8000030517578,101.5999984741211,102.4800033569336,1563638,-1,0,0,1,0,-67.0,102.4800033569336,6866.160224914551,1,0.0,0.0,-131.83987426757815,9868.160125732422,0.0
2020-01-03,106.16000366210938,106.55999755859376,104.23999786376952,105.44000244140624,4325450,0,0,0,0,0,-67.0,102.4800033569336,6866.160224914551,2,0.0,0.0,-131.83987426757815,9669.840187072756,-0.020096951826158893
2020-01-06,106.4000015258789,106.55999755859376,104.95999908447266,105.27999877929688,2598413,0,0,0,0,0,-67.0,102.4800033569336,6866.160224914551,3,0.0,0.0,-131.83987426757815,9680.560432434082,0.0011086269425277795
2020-01-07,104.8000030517578,105.44000244140624,104.08000183105467,105.04000091552734,1742075,0,0,0,0,0,-67.0,102.4800033569336,6866.160224914551,4,0.0,0.0,-131.83987426757815,9696.64028930664,0.0016610460711226072
2020-01-08,104.4800033569336,104.55999755859376,99.12000274658205,101.27999877929688,6918425,1,0,1,0,0,-67.0,102.4800033569336,6866.160224914551,5,80.40030670166016,0.01,-51.439567565918,9948.560432434082,0.025980147309914825
2020-01-09,99.5999984741211,100.31999969482422,98.31999969482422,99.91999816894533,3439450,1,1,0,0,0,69.0,99.91999816894533,6894.4798736572275,1,0.0,0.0,-51.439567565918,9948.560432434082,0.0
2020-01-10,99.44000244140624,99.83999633789062,98.72000122070312,99.27999877929688,2016750,1,0,0,0,0,69.0,99.91999816894533,6894.4798736572275,2,0.0,0.0,-51.439567565918,9904.400474548338,-0.004438828932653904
2020-01-13,98.4800033569336,98.4800033569336,97.27999877929688,97.5999984741211,2858525,-1,0,0,0,1,69.0,99.91999816894533,6894.4798736572275,3,-160.07997894287206,-0.02,-211.51954650879006,9788.48045349121,-0.011703890745836887
2020-01-14,98.16000366210938,98.55999755859376,97.5999984741211,98.23999786376952,2336713,1,1,0,0,0,69.0,98.23999786376952,6778.559852600097,1,0.0,0.0,-211.51954650879006,9788.48045349121,0.0
2020-01-15,97.5999984741211,97.76000213623048,96.4000015258789,97.44000244140624,1881763,-1,0,0,0,1,69.0,98.23999786376952,6778.559852600097,2,-55.199684143066406,-0.01,-266.7192306518565,9733.280769348143,-0.005639249565378535
2020-01-16,97.5999984741211,98.87999725341795,97.5999984741211,98.31999969482422,1960813,1,1,0,0,0,69.0,98.31999969482422,6784.079978942871,1,0.0,0.0,-266.7192306518565,9733.280769348143,0.0
2020-01-17,98.63999938964844,98.95999908447266,97.91999816894533,98.63999938964844,2220763,1,0,0,0,0,69.0,98.31999969482422,6784.079978942871,2,0.0,0.0,-266.7192306518565,9755.360748291014,0.0022685032381275505
2020-01-21,97.76000213623048,98.72000122070312,97.68000030517578,97.91999816894533,1709638,-1,0,0,0,1,69.0,98.31999969482422,6784.079978942871,3,-27.60010528564355,-0.0,-294.31933593750006,9705.6806640625,-0.005092593242870813
2020-01-22,96.23999786376952,96.31999969482422,95.04000091552734,95.1999969482422,3196463,1,1,0,0,0,71.0,95.1999969482422,6759.199783325196,1,0.0,0.0,-294.31933593750006,9705.6806640625,0.0
2020-01-23,92.8000030517578,93.68000030517578,92.0,93.27999877929688,3858525,-1,0,0,0,1,71.0,95.1999969482422,6759.199783325196,2,-136.3198699951182,-0.02,-430.63920593261827,9569.360794067381,-0.014045369378355321
2020-01-24,91.91999816894533,92.0,90.4800033569336,91.44000244140624,3051025,-1,0,0,1,0,-73.0,91.44000244140624,6675.120178222655,1,0.0,0.0,-430.63920593261827,9569.360794067381,0.0
2020-01-27,88.87999725341797,89.91999816894531,88.16000366210938,88.80000305175781,3142588,-1,0,0,0,0,-73.0,91.44000244140624,6675.120178222655,2,0.0,0.0,-430.63920593261827,9762.080749511715,0.020139271534605818
2020-01-28,89.27999877929688,90.55999755859376,88.87999725341797,90.0,3048700,1,0,1,0,0,-73.0,91.44000244140624,6675.120178222655,3,105.12017822265521,0.02,-325.51902770996304,9674.480972290035,-0.008973473941614518
2020-01-29,90.23999786376952,90.31999969482422,88.72000122070312,89.27999877929688,2720475,1,1,0,0,0,75.0,89.27999877929688,6695.999908447266,1,0.0,0.0,-325.51902770996304,9674.480972290035,0.0
2020-01-30,87.44000244140625,88.72000122070312,86.80000305175781,88.63999938964844,3689650,1,0,0,0,0,75.0,89.27999877929688,6695.999908447266,2,0.0,0.0,-325.51902770996304,9626.481018066403,-0.0049615017447567356
2020-01-31,87.04000091552734,87.83999633789062,85.5999984741211,86.72000122070312,4051950,1,0,0,0,0,75.0,89.27999877929688,6695.999908447266,3,0.0,0.0,-325.51902770996304,9482.481155395504,-0.014958722964357185
2020-02-03,86.0,86.72000122070312,83.83999633789062,83.91999816894531,5058613,1,0,0,0,0,75.0,89.27999877929688,6695.999908447266,4,0.0,0.0,-325.51902770996304,9272.480926513668,-0.022146126677230038
2020-02-04,85.44000244140625,85.5999984741211,83.19999694824219,83.5199966430664,5189425,-1,0,0,0,1,75.0,89.27999877929688,6695.999908447266,5,-432.00016021728516,-0.06,-757.5191879272481,9242.48081207275,-0.0032353924131712786
2020-02-05,86.0,87.12000274658203,84.72000122070312,85.5999984741211,5089350,-1,0,0,1,0,-75.0,85.5999984741211,6419.999885559082,1,0.0,0.0,-757.5191879272481,9242.48081207275,0.0
2020-02-06,85.12000274658203,86.16000366210938,84.4000015258789,85.91999816894531,3249838,1,0,1,0,0,-75.0,85.5999984741211,6419.999885559082,2,-23.999977111816406,-0.0,-781.5191650390645,9218.480834960934,-0.0025967029415377985
2020-02-07,84.80000305175781,85.76000213623047,84.31999969482422,84.63999938964844,2610963,-1,0,0,1,0,-76.0,84.63999938964844,6432.639953613281,1,0.0,0.0,-781.5191650390645,9218.480834960934,0.0
2020-02-10,83.83999633789062,84.4800033569336,83.04000091552734,83.36000061035156,2825925,-1,0,0,0,0,-76.0,84.63999938964844,6432.639953613281,2,0.0,0.0,-781.5191650390645,9315.760742187496,0.01055270482937165
2020-02-11,85.04000091552734,85.12000274658203,83.5999984741211,84.0,3117025,1,0,1,0,0,-76.0,84.63999938964844,6432.639953613281,3,48.63995361328125,0.01,-732.8792114257833,9267.120788574215,-0.005221254061733238
2020-02-12,86.55999755859375,86.87999725341797,85.68000030517578,86.4800033569336,3927025,1,1,0,0,0,75.0,86.4800033569336,6486.0002517700195,1,0.0,0.0,-732.8792114257833,9267.120788574215,0.0
2020-02-13,86.55999755859375,87.19999694824219,86.0,86.72000122070312,3609588,-1,0,0,0,1,75.0,86.4800033569336,6486.0002517700195,2,17.999839782714844,0.0,-714.8793716430685,9285.12062835693,0.0019423335676067577
2020-02-14,87.68000030517578,87.91999816894531,86.72000122070312,87.5999984741211,3057125,1,1,0,0,0,74.0,87.5999984741211,6482.399887084961,1,0.0,0.0,-714.8793716430685,9285.12062835693,0.0
2020-02-18,86.08000183105469,87.5999984741211,86.0,87.5999984741211,2676363,1,0,0,0,0,74.0,87.5999984741211,6482.399887084961,2,0.0,0.0,-714.8793716430685,9285.12062835693,0.0
2020-02-19,89.04000091552734,89.83999633789062,88.16000366210938,89.44000244140625,3137575,1,0,0,0,0,74.0,87.5999984741211,6482.399887084961,3,0.0,0.0,-714.8793716430685,9421.280921936032,0.014664353757910753
2020-02-20,90.4800033569336,91.44000244140624,90.0,90.23999786376952,3422725,1,0,0,0,0,74.0,87.5999984741211,6482.399887084961,4,0.0,0.0,-714.8793716430685,9480.480583190913,0.00628361066243599
2020-02-21,88.63999938964844,89.68000030517578,87.91999816894531,89.27999877929688,3380650,1,0,0,0,0,74.0,87.5999984741211,6482.399887084961,5,0.0,0.0,-714.8793716430685,9409.440650939938,-0.007493283871803924
2020-02-24,85.04000091552734,86.4800033569336,84.4000015258789,85.91999816894531,4694088,-1,0,0,0,1,74.0,87.5999984741211,6482.399887084961,6,-124.32002258300781,-0.02,-839.1993942260763,9160.800605773922,-0.02642452983017418
2020-02-25,86.08000183105469,86.23999786376953,83.19999694824219,83.19999694824219,4134238,-1,0,0,1,0,-77.0,83.19999694824219,6406.399765014648,1,0.0,0.0,-839.1993942260763,9160.800605773922,0.0
2020-02-26,83.04000091552734,84.4000015258789,80.87999725341797,81.5199966430664,4913738,-1,0,0,0,0,-77.0,83.19999694824219,6406.399765014648,2,0.0,0.0,-839.1993942260763,9290.160629272457,0.014121039095316812
2020-02-27,77.76000213623047,79.91999816894531,76.80000305175781,78.23999786376953,6233213,1,0,1,0,0,-77.0,83.19999694824219,6406.399765014648,3,381.91992950439453,0.06,-457.27946472168173,9542.720535278317,0.027185741569426325
2020-02-28,75.36000061035156,76.0,73.36000061035156,75.5999984741211,5375025,1,1,0,0,0,88.0,75.5999984741211,6652.799865722656,1,0.0,0.0,-457.27946472168173,9542.720535278317,0.0
2020-03-02,77.36000061035156,79.36000061035156,76.31999969482422,79.36000061035156,5173363,1,0,0,0,0,88.0,75.5999984741211,6652.799865722656,2,0.0,0.0,-457.27946472168173,9873.600723266598,0.03467356994947668
2020-03-03,80.0,81.44000244140625,77.76000213623047,79.12000274658203,6408250,1,0,0,0,0,88.0,75.5999984741211,6652.799865722656,3,0.0,0.0,-457.27946472168173,9852.48091125488,-0.002139018236979262
2020-03-04,80.87999725341797,81.04000091552734,78.08000183105469,78.87999725341797,5793713,1,0,0,0,0,88.0,75.5999984741211,6652.799865722656,4,0.0,0.0,-457.27946472168173,9831.360427856442,-0.002143671587763296
2020-03-05,78.4800033569336,78.80000305175781,76.4000015258789,76.87999725341797,4140325,1,0,0,0,0,88.0,75.5999984741211,6652.799865722656,5,0.0,0.0,-457.27946472168173,9655.360427856442,-0.017901896822063113
2020-03-06,74.08000183105469,74.16000366210938,68.80000305175781,69.83999633789062,9782050,-1,0,0,0,1,88.0,75.5999984741211,6652.799865722656,6,-506.88018798828125,-0.08,-964.159652709963,9035.840347290035,-0.06416333032778809
2020-03-09,54.560001373291016,58.400001525878906,52.0,52.15999984741211,19268563,1,1,0,0,0,121.0,52.15999984741211,6311.359981536865,1,0.0,0.0,-964.159652709963,9035.840347290035,0.0
2020-03-10,56.720001220703125,58.63999938964844,54.880001068115234,57.91999816894531,10698375,1,0,0,0,0,121.0,52.15999984741211,6311.359981536865,2,0.0,0.0,-964.159652709963,9732.800144195553,0.07713281444979758
2020-03-11,56.15999984741211,56.720001220703125,54.720001220703125,55.52000045776367,8137688,-1,0,0,0,1,121.0,52.15999984741211,6311.359981536865,3,406.56007385253906,0.06,-557.5995788574239,9442.400421142574,-0.029837222459167312
2020-03-12,51.52000045776367,54.400001525878906,51.43999862670898,52.31999969482422,11630325,1,1,0,0,0,126.0,52.31999969482422,6592.319961547852,1,0.0,0.0,-557.5995788574239,9442.400421142574,0.0
2020-03-13,55.119998931884766,57.040000915527344,52.31999969482422,55.68000030517578,9832213,-1,0,0,0,1,126.0,52.31999969482422,6592.319961547852,2,423.3600769042969,0.06,-134.23950195312705,9865.760498046871,0.044836064773989825
2020-03-16,48.720001220703125,51.040000915527344,46.560001373291016,48.400001525878906,9516613,-1,0,0,1,0,-142.0,48.400001525878906,6872.800216674805,1,0.0,0.0,-134.23950195312705,9865.760498046871,0.0
2020-03-17,48.31999969482422,49.20000076293945,45.040000915527344,45.68000030517578,8618150,-1,0,0,0,0,-142.0,48.400001525878906,6872.800216674805,2,0.0,0.0,-134.23950195312705,10252.000671386715,0.03914955906504192
