Date,Close_pred,Label,Open,High,Low,Volume,Close,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2019-12-31,298.76135,0,313.6266970947596,315.1922436317082,313.2548764329487,57077300,314.92803955078125,0,0,0,0,0.0,314.92803955078125,0.0,0,0.0,0.0,0.0,10000.0,0.0
2020-01-02,298.7477,0,316.57185710033644,317.8927878291474,315.5836001344318,59151200,317.8731994628906,0,0,0,0,0.0,317.8731994628906,0.0,0,0.0,0.0,0.0,10000.0,0.0
2020-01-03,299.1251,0,314.2431384552949,316.66973711907895,314.1844330720057,77709700,315.4662170410156,0,0,0,0,0.0,315.4662170410156,0.0,0,0.0,0.0,0.0,10000.0,0.0
2020-01-06,299.09003,0,313.5875568291973,316.75779684492403,313.46035187796866,55653900,316.66973876953125,0,0,0,0,0.0,316.66973876953125,0.0,0,0.0,0.0,0.0,10000.0,0.0
2020-01-07,299.91464,-1,316.0630601206048,316.5718799149192,315.2998602894499,40496400,315.7793273925781,0,0,1,0,-22.0,315.7793273925781,6947.145202636719,1,0.0,0.0,0.0,10000.0,0.0
2020-01-08,297.96457,0,315.98482220578967,318.7636533543287,315.7206479633989,68296000,317.4623107910156,0,0,0,0,-22.0,315.7793273925781,6947.145202636719,2,0.0,0.0,0.0,9962.974365234375,-0.0037025634765625037
2020-01-09,298.88742,-1,319.1354309465891,319.69316190996534,318.50920042062666,48473300,319.6148681640625,0,0,0,0,-22.0,315.7793273925781,6947.145202636719,3,0.0,0.0,0.0,9915.618103027344,-0.0047532253392400525
2020-01-10,297.60434,1,320.24111743328865,320.4074393975154,318.19613364153406,53029300,318.69512939453125,0,1,0,0,-22.0,315.7793273925781,6947.145202636719,4,-64.14764404296875,-0.01,-64.14764404296875,9935.852355957031,0.002040644639542011
2020-01-13,297.56754,1,319.3604718341886,320.8966356603937,318.90059314651467,47086800,320.8868713378906,1,0,0,0,21.0,320.8868713378906,6738.624298095703,1,0.0,0.0,-64.14764404296875,9935.852355957031,0.0
2020-01-14,296.77274,1,320.4172330679785,321.5424593817874,319.80079669024127,62832800,320.3976745605469,0,0,0,0,21.0,320.8868713378906,6738.624298095703,2,0.0,0.0,-64.14764404296875,9925.579223632812,-0.0010339457508201644
2020-01-15,297.27512,1,320.2997989446232,321.9338150753419,320.2117408771277,72056600,321.1217041015625,0,0,0,0,21.0,320.8868713378906,6738.624298095703,3,0.0,0.0,-64.14764404296875,9940.78384399414,0.0015318622741054
2020-01-16,300.19897,1,322.5992123655369,323.7929382324219,322.35459665396473,54050300,323.7929382324219,0,0,0,0,21.0,320.8868713378906,6738.624298095703,4,0.0,0.0,-64.14764404296875,9996.879760742188,0.005643007395431665
2020-01-17,301.46774,1,324.5561655177317,325.02580861308275,323.72446605595565,95846000,324.80078125,0,0,0,0,21.0,320.8868713378906,6738.624298095703,5,0.0,0.0,-64.14764404296875,10018.044464111328,0.0021171309324190535
2020-01-21,302.2233,1,323.7733851951372,325.02581658063986,323.6951212974332,77742400,324.1647644042969,0,0,0,0,21.0,320.8868713378906,6738.624298095703,6,0.0,0.0,-64.14764404296875,10004.688110351562,-0.001333229634547295
2020-01-22,302.80783,1,325.0844679612644,325.7791980419477,324.0375354692658,48914900,324.203857421875,0,0,0,0,21.0,320.8868713378906,6738.624298095703,7,0.0,0.0,-64.14764404296875,10005.509063720703,8.205686774886978e-05
2020-01-23,302.66998,1,323.50919313445706,325.0160343600876,322.3154672030413,51963000,324.5757141113281,0,0,0,0,21.0,320.8868713378906,6738.624298095703,8,0.0,0.0,-64.14764404296875,10013.318054199219,0.0007804690824608773
2020-01-24,304.35184,1,325.28018065448333,325.3682387246082,320.3095728317876,87578400,321.689208984375,0,0,0,0,21.0,320.8868713378906,6738.624298095703,9,0.0,0.0,-64.14764404296875,9952.701446533203,-0.006053598551240991
2020-01-27,305.26117,1,316.072866607967,318.1178504677124,315.71084011580734,84062500,316.5327453613281,0,0,0,0,21.0,320.8868713378906,6738.624298095703,10,0.0,0.0,-64.14764404296875,9844.415710449219,-0.01088003459821485
2020-01-28,306.30667,0,318.05912773000364,320.7890474088997,316.6305803474187,63834000,319.8497314453125,0,0,0,0,21.0,320.8868713378906,6738.624298095703,11,0.0,0.0,-64.14764404296875,9914.07241821289,0.007075758461696724
2020-01-29,306.37088,-1,321.30761431185687,321.55223000825606,319.3702472466624,53888900,319.58551025390625,0,0,0,1,21.0,320.8868713378906,6738.624298095703,12,-27.328582763671875,-0.0,-91.47622680664062,9908.52377319336,-0.0005596736422197601
2020-01-30,307.06842,-1,317.374207235026,320.8477683950392,316.5718903626886,75491800,320.6227111816406,0,0,1,0,-21.0,320.6227111816406,6733.076934814453,1,0.0,0.0,-91.47622680664062,9908.52377319336,0.0
2020-01-31,306.4775,-1,319.9573614252248,320.1237132531904,313.82240992375813,113845600,314.8008728027344,0,0,0,0,-21.0,320.6227111816406,6733.076934814453,2,0.0,0.0,-91.47622680664062,10030.78237915039,0.012338730648029594
2020-02-03,306.37778,-1,316.3859985805052,319.1354770614175,316.2587936202684,69242300,317.139404296875,0,0,0,0,-21.0,320.6227111816406,6733.076934814453,3,0.0,0.0,-91.47622680664062,9981.673217773438,-0.004895845560265566
2020-02-04,304.1192,-1,321.00429282458623,322.9025130150292,320.6618248780047,62573200,321.97296142578125,0,0,0,0,-21.0,320.6227111816406,6733.076934814453,4,0.0,0.0,-91.47622680664062,9880.168518066406,-0.010169106671042982
2020-02-05,303.13422,-1,325.1138420905681,325.9161887981673,323.548325410776,65951100,325.6911315917969,0,0,0,0,-21.0,320.6227111816406,6733.076934814453,5,0.0,0.0,-91.47622680664062,9802.086944580078,-0.007902858472864316
2020-02-06,302.23932,1,326.7185182595535,326.9924866500871,325.6324090204389,50359700,326.7870178222656,0,1,0,0,-21.0,320.6227111816406,6733.076934814453,6,-129.450439453125,-0.02,-220.92666625976562,9779.073333740234,-0.0023478276585343627
2020-02-07,302.35648,1,325.65199127014336,326.79677600681714,324.4582654780309,64139400,325.0453491210937,1,0,0,0,21.0,325.0453491210937,6825.952331542968,1,0.0,0.0,-220.92666625976562,9779.073333740234,0.0
2020-02-10,300.8137,1,324.09627527606546,327.5404539147904,324.0571283993988,42070000,327.4719543457031,0,0,0,0,21.0,325.0453491210937,6825.952331542968,2,0.0,0.0,-220.92666625976562,9830.032043457033,0.0052109957638806215
2020-02-11,303.1205,1,328.9200698069085,329.76153351105927,327.47193406311146,54864500,328.0394592285156,0,0,0,0,21.0,325.0453491210937,6825.952331542968,3,0.0,0.0,-220.92666625976562,9841.949645996096,0.0012123666012864298
