Date,Close_pred,Label,Open,High,Low,Volume,Close,Buy to open,Buy to close,Sell to open,Sell to close,Position,Cost,Invest Amt,Duration,Profit,Profit %,Cum Profit,Principle,Daily Return
2020-01-02,317.22697455010217,-1,316.57185710033644,317.8927878291474,315.5836001344318,59151200,317.8731994628906,0,0,1,0,-22.0,317.8731994628906,6993.210388183594,1,0.0,0.0,0.0,10000.0,0.0
2020-01-03,316.3549285479371,1,314.2431384552949,316.66973711907895,314.1844330720057,77709700,315.4662170410156,0,1,0,0,-22.0,317.8731994628906,6993.210388183594,2,52.95361328125,0.01,52.95361328125,10052.95361328125,0.005295361328125026
2020-01-06,318.6755302607615,-1,313.5875568291973,316.75779684492403,313.46035187796866,55653900,316.66973876953125,0,0,1,0,-22.0,316.66973876953125,6966.7342529296875,1,0.0,0.0,52.95361328125,10052.95361328125,0.0
2020-01-07,316.5127935927848,-1,316.0630601206048,316.5718799149192,315.2998602894499,40496400,315.7793273925781,0,0,0,0,-22.0,316.66973876953125,6966.7342529296875,2,0.0,0.0,52.95361328125,10072.542663574219,0.0019485865593857898
2020-01-08,314.5876264041655,1,315.98482220578967,318.7636533543287,315.7206479633989,68296000,317.4623107910156,0,1,0,0,-22.0,316.66973876953125,6966.7342529296875,3,-17.43658447265625,-0.0,35.51702880859375,10035.517028808594,-0.0036758975367284785
2020-01-09,318.12602139935734,-1,319.1354309465891,319.69316190996534,318.50920042062666,48473300,319.6148681640625,0,0,1,0,-21.0,319.6148681640625,6711.9122314453125,1,0.0,0.0,35.51702880859375,10035.517028808594,0.0
2020-01-10,314.4284700235333,1,320.24111743328865,320.4074393975154,318.19613364153406,53029300,318.69512939453125,0,1,0,0,-21.0,319.6148681640625,6711.9122314453125,2,19.31451416015625,0.0,54.83154296875,10054.83154296875,0.0019246157527021968
2020-01-13,314.14829034818734,1,319.3604718341886,320.8966356603937,318.90059314651467,47086800,320.8868713378906,1,0,0,0,21.0,320.8868713378906,6738.624298095703,1,0.0,0.0,54.83154296875,10054.83154296875,0.0
2020-01-14,316.4011025405394,1,320.4172330679785,321.5424593817874,319.80079669024127,62832800,320.3976745605469,0,0,0,0,21.0,320.8868713378906,6738.624298095703,2,0.0,0.0,54.83154296875,10044.558410644531,-0.0010217110331801615
2020-01-15,316.9936592084899,1,320.2997989446232,321.9338150753419,320.2117408771277,72056600,321.1217041015625,0,0,0,0,21.0,320.8868713378906,6738.624298095703,3,0.0,0.0,54.83154296875,10059.76303100586,0.001513717153082128
2020-01-16,320.78309528324013,0,322.5992123655369,323.7929382324219,322.35459665396473,54050300,323.7929382324219,0,0,0,0,21.0,320.8868713378906,6738.624298095703,4,0.0,0.0,54.83154296875,10115.858947753906,0.005576266217718118
2020-01-17,320.8670407205813,0,324.5561655177317,325.02580861308275,323.72446605595565,95846000,324.80078125,0,0,0,0,21.0,320.8868713378906,6738.624298095703,5,0.0,0.0,54.83154296875,10137.023651123047,0.002092229980513949
2020-01-21,320.17497811370083,1,323.7733851951372,325.02581658063986,323.6951212974332,77742400,324.1647644042969,0,0,0,0,21.0,320.8868713378906,6738.624298095703,6,0.0,0.0,54.83154296875,10123.667297363281,-0.0013175813946419979
2020-01-22,320.5541856344163,1,325.0844679612644,325.7791980419477,324.0375354692658,48914900,324.203857421875,0,0,0,0,21.0,320.8868713378906,6738.624298095703,7,0.0,0.0,54.83154296875,10124.488250732422,8.109248803100932e-05
2020-01-23,320.5020352065435,1,323.50919313445706,325.0160343600876,322.3154672030413,51963000,324.5757141113281,0,0,0,0,21.0,320.8868713378906,6738.624298095703,8,0.0,0.0,54.83154296875,10132.297241210938,0.0007712973026514636
2020-01-24,323.5265121396483,1,325.28018065448333,325.3682387246082,320.3095728317876,87578400,321.689208984375,0,0,0,0,21.0,320.8868713378906,6738.624298095703,9,0.0,0.0,54.83154296875,10071.680633544922,-0.005982513760006025
2020-01-27,325.18560562353633,0,316.072866607967,318.1178504677124,315.71084011580734,84062500,316.5327453613281,0,0,0,0,21.0,320.8868713378906,6738.624298095703,10,0.0,0.0,54.83154296875,9963.394897460938,-0.010751506131293165
2020-01-28,324.1779561919752,1,318.05912773000364,320.7890474088997,316.6305803474187,63834000,319.8497314453125,0,0,0,0,21.0,320.8868713378906,6738.624298095703,11,0.0,0.0,54.83154296875,10033.05160522461,0.0069912623639381
2020-01-29,326.7367720555698,-1,321.30761431185687,321.55223000825606,319.3702472466624,53888900,319.58551025390625,0,0,0,1,21.0,320.8868713378906,6738.624298095703,12,-27.328582763671875,-0.0,27.502960205078125,10027.502960205078,-0.0005530366271256915
2020-01-30,324.7651002406889,-1,317.374207235026,320.8477683950392,316.5718903626886,75491800,320.6227111816406,0,0,1,0,-21.0,320.6227111816406,6733.076934814453,1,0.0,0.0,27.502960205078125,10027.502960205078,0.0
2020-01-31,325.0796587458547,-1,319.9573614252248,320.1237132531904,313.82240992375813,113845600,314.8008728027344,0,0,0,0,-21.0,320.6227111816406,6733.076934814453,2,0.0,0.0,27.502960205078125,10149.76156616211,0.012192328084292159
2020-02-03,315.22904279881453,1,316.3859985805052,319.1354770614175,316.2587936202684,69242300,317.139404296875,0,1,0,0,-21.0,320.6227111816406,6733.076934814453,3,73.14944458007812,0.01,100.65240478515625,10100.652404785156,-0.004838454682588478
2020-02-04,318.82719063148755,0,321.00429282458623,322.9025130150292,320.6618248780047,62573200,321.97296142578125,0,0,0,0,0.0,321.97296142578125,0.0,0,0.0,0.0,100.65240478515625,10100.652404785156,0.0
2020-02-05,322.0804402673704,0,325.1138420905681,325.9161887981673,323.548325410776,65951100,325.6911315917969,0,0,0,0,0.0,325.6911315917969,0.0,0,0.0,0.0,100.65240478515625,10100.652404785156,0.0
2020-02-06,318.31748940802095,1,326.7185182595535,326.9924866500871,325.6324090204389,50359700,326.7870178222656,1,0,0,0,21.0,326.7870178222656,6862.527374267578,1,0.0,0.0,100.65240478515625,10100.652404785156,0.0
2020-02-07,319.88298682229794,1,325.65199127014336,326.79677600681714,324.4582654780309,64139400,325.0453491210937,0,0,0,0,21.0,326.7870178222656,6862.527374267578,2,0.0,0.0,100.65240478515625,10064.077362060545,-0.0036210574583562805
2020-02-10,317.75519354484857,1,324.09627527606546,327.5404539147904,324.0571283993988,42070000,327.4719543457031,0,0,0,0,21.0,326.7870178222656,6862.527374267578,3,0.0,0.0,100.65240478515625,10115.036071777344,0.005063425874378025
2020-02-11,322.94280282301577,1,328.9200698069085,329.76153351105927,327.47193406311146,54864500,328.0394592285156,0,0,0,0,21.0,326.7870178222656,6862.527374267578,4,0.0,0.0,100.65240478515625,10126.953674316406,0.001178206627687084
2020-02-12,326.8182049202109,0,329.57563473228925,330.3779814506285,329.1842555571023,43992700,330.1529541015625,0,0,0,0,21.0,326.7870178222656,6862.527374267578,5,0.0,0.0,100.65240478515625,10171.33706665039,0.00438269925600121
2020-02-13,327.8367680078861,0,328.62652231937847,330.8378579415954,328.33299540506505,54501900,329.8006896972656,0,0,0,0,21.0,326.7870178222656,6862.527374267578,6,0.0,0.0,100.65240478515625,10163.939514160156,-0.0007272940068507872
